@TEAV,TDAV,TTAV,TAAV [keV]  vs t@
X,TEAV,TDAV,TTAV,TAAV
 0.8448000E+01, 0.1437137E+02, 0.1293959E+02, 0.1271700E+02, 0.1319493E+02,
 0.8450000E+01, 0.1437533E+02, 0.1294442E+02, 0.1272164E+02, 0.1319995E+02,
 0.8452000E+01, 0.1437929E+02, 0.1294926E+02, 0.1272628E+02, 0.1320497E+02,
 0.8454000E+01, 0.1438325E+02, 0.1295410E+02, 0.1273092E+02, 0.1320999E+02,
 0.8456000E+01, 0.1438721E+02, 0.1295893E+02, 0.1273556E+02, 0.1321501E+02,
 0.8458000E+01, 0.1439116E+02, 0.1296377E+02, 0.1274020E+02, 0.1322003E+02,
 0.8460000E+01, 0.1439512E+02, 0.1296860E+02, 0.1274483E+02, 0.1322505E+02,
 0.8462000E+01, 0.1439907E+02, 0.1297343E+02, 0.1274947E+02, 0.1323007E+02,
 0.8464000E+01, 0.1440302E+02, 0.1297826E+02, 0.1275410E+02, 0.1323508E+02,
 0.8466000E+01, 0.1440696E+02, 0.1298309E+02, 0.1275873E+02, 0.1324010E+02,
 0.8468000E+01, 0.1441090E+02, 0.1298791E+02, 0.1276336E+02, 0.1324511E+02,
 0.8470000E+01, 0.1441484E+02, 0.1299274E+02, 0.1276799E+02, 0.1325012E+02,
 0.8472000E+01, 0.1441878E+02, 0.1299756E+02, 0.1277262E+02, 0.1325513E+02,
 0.8474000E+01, 0.1442272E+02, 0.1300238E+02, 0.1277724E+02, 0.1326014E+02,
 0.8476000E+01, 0.1442665E+02, 0.1300721E+02, 0.1278187E+02, 0.1326515E+02,
 0.8478000E+01, 0.1443058E+02, 0.1301203E+02, 0.1278649E+02, 0.1327015E+02,
 0.8480000E+01, 0.1443451E+02, 0.1301685E+02, 0.1279111E+02, 0.1327516E+02,
 0.8482000E+01, 0.1443844E+02, 0.1302166E+02, 0.1279573E+02, 0.1328016E+02,
 0.8484000E+01, 0.1444236E+02, 0.1302648E+02, 0.1280035E+02, 0.1328516E+02,
 0.8486000E+01, 0.1444628E+02, 0.1303129E+02, 0.1280497E+02, 0.1329017E+02,
 0.8488000E+01, 0.1445020E+02, 0.1303611E+02, 0.1280959E+02, 0.1329517E+02,
 0.8490000E+01, 0.1445412E+02, 0.1304092E+02, 0.1281420E+02, 0.1330016E+02,
 0.8492000E+01, 0.1445804E+02, 0.1304573E+02, 0.1281882E+02, 0.1330516E+02,
 0.8494000E+01, 0.1446195E+02, 0.1305054E+02, 0.1282343E+02, 0.1331016E+02,
 0.8496000E+01, 0.1446586E+02, 0.1305535E+02, 0.1282804E+02, 0.1331515E+02,
 0.8498000E+01, 0.1446977E+02, 0.1306016E+02, 0.1283265E+02, 0.1332015E+02,
 0.8500000E+01, 0.1447367E+02, 0.1306496E+02, 0.1283726E+02, 0.1332514E+02,
 0.8502000E+01, 0.1447757E+02, 0.1306977E+02, 0.1284187E+02, 0.1333013E+02,
 0.8504000E+01, 0.1448147E+02, 0.1307457E+02, 0.1284647E+02, 0.1333512E+02,
 0.8506000E+01, 0.1448537E+02, 0.1307937E+02, 0.1285108E+02, 0.1334011E+02,
 0.8508000E+01, 0.1448927E+02, 0.1308417E+02, 0.1285568E+02, 0.1334509E+02,
 0.8510000E+01, 0.1449316E+02, 0.1308897E+02, 0.1286028E+02, 0.1335008E+02,
 0.8512000E+01, 0.1449705E+02, 0.1309377E+02, 0.1286488E+02, 0.1335506E+02,
 0.8514000E+01, 0.1450094E+02, 0.1309857E+02, 0.1286948E+02, 0.1336005E+02,
 0.8516000E+01, 0.1450483E+02, 0.1310336E+02, 0.1287408E+02, 0.1336503E+02,
 0.8518000E+01, 0.1450871E+02, 0.1310816E+02, 0.1287868E+02, 0.1337001E+02,
 0.8520000E+01, 0.1451260E+02, 0.1311295E+02, 0.1288327E+02, 0.1337499E+02,
 0.8522000E+01, 0.1451647E+02, 0.1311774E+02, 0.1288787E+02, 0.1337997E+02,
 0.8524000E+01, 0.1452035E+02, 0.1312253E+02, 0.1289246E+02, 0.1338494E+02,
 0.8526000E+01, 0.1452423E+02, 0.1312732E+02, 0.1289705E+02, 0.1338992E+02,
 0.8528000E+01, 0.1452810E+02, 0.1313211E+02, 0.1290164E+02, 0.1339489E+02,
 0.8530000E+01, 0.1453197E+02, 0.1313689E+02, 0.1290623E+02, 0.1339986E+02,
 0.8532000E+01, 0.1453584E+02, 0.1314168E+02, 0.1291082E+02, 0.1340484E+02,
 0.8534000E+01, 0.1453970E+02, 0.1314646E+02, 0.1291540E+02, 0.1340981E+02,
 0.8536000E+01, 0.1454357E+02, 0.1315125E+02, 0.1291999E+02, 0.1341477E+02,
 0.8538000E+01, 0.1454743E+02, 0.1315603E+02, 0.1292457E+02, 0.1341974E+02,
 0.8540000E+01, 0.1455129E+02, 0.1316080E+02, 0.1292915E+02, 0.1342471E+02,
 0.8542000E+01, 0.1455514E+02, 0.1316558E+02, 0.1293373E+02, 0.1342967E+02,
 0.8544000E+01, 0.1455900E+02, 0.1317036E+02, 0.1293831E+02, 0.1343464E+02,
 0.8546000E+01, 0.1456285E+02, 0.1317514E+02, 0.1294289E+02, 0.1343960E+02,
 0.8548000E+01, 0.1456670E+02, 0.1317991E+02, 0.1294747E+02, 0.1344456E+02,
 0.8550000E+01, 0.1457055E+02, 0.1318468E+02, 0.1295204E+02, 0.1344952E+02,
 0.8552000E+01, 0.1457439E+02, 0.1318945E+02, 0.1295661E+02, 0.1345448E+02,
 0.8554000E+01, 0.1457823E+02, 0.1319422E+02, 0.1296119E+02, 0.1345943E+02,
 0.8556000E+01, 0.1458207E+02, 0.1319899E+02, 0.1296576E+02, 0.1346439E+02,
 0.8558000E+01, 0.1458591E+02, 0.1320376E+02, 0.1297033E+02, 0.1346934E+02,
 0.8560000E+01, 0.1458975E+02, 0.1320853E+02, 0.1297490E+02, 0.1347430E+02,
 0.8562000E+01, 0.1459358E+02, 0.1321329E+02, 0.1297946E+02, 0.1347925E+02,
 0.8564000E+01, 0.1459741E+02, 0.1321805E+02, 0.1298403E+02, 0.1348420E+02,
 0.8566000E+01, 0.1460124E+02, 0.1322282E+02, 0.1298859E+02, 0.1348915E+02,
 0.8568000E+01, 0.1460506E+02, 0.1322758E+02, 0.1299316E+02, 0.1349409E+02,
 0.8570000E+01, 0.1460889E+02, 0.1323234E+02, 0.1299772E+02, 0.1349904E+02,
 0.8572000E+01, 0.1461271E+02, 0.1323710E+02, 0.1300228E+02, 0.1350399E+02,
 0.8574000E+01, 0.1461653E+02, 0.1324185E+02, 0.1300684E+02, 0.1350893E+02,
 0.8576000E+01, 0.1462035E+02, 0.1324661E+02, 0.1301139E+02, 0.1351387E+02,
 0.8578000E+01, 0.1462416E+02, 0.1325136E+02, 0.1301595E+02, 0.1351881E+02,
 0.8580000E+01, 0.1462797E+02, 0.1325611E+02, 0.1302050E+02, 0.1352375E+02,
 0.8582000E+01, 0.1463178E+02, 0.1326087E+02, 0.1302506E+02, 0.1352869E+02,
 0.8584000E+01, 0.1463559E+02, 0.1326562E+02, 0.1302961E+02, 0.1353363E+02,
 0.8586000E+01, 0.1463940E+02, 0.1327036E+02, 0.1303416E+02, 0.1353856E+02,
 0.8588000E+01, 0.1464320E+02, 0.1327511E+02, 0.1303871E+02, 0.1354350E+02,
 0.8590000E+01, 0.1464700E+02, 0.1327986E+02, 0.1304326E+02, 0.1354843E+02,
 0.8592000E+01, 0.1465080E+02, 0.1328460E+02, 0.1304780E+02, 0.1355336E+02,
 0.8594000E+01, 0.1465460E+02, 0.1328935E+02, 0.1305235E+02, 0.1355829E+02,
 0.8596000E+01, 0.1465839E+02, 0.1329409E+02, 0.1305689E+02, 0.1356322E+02,
 0.8598000E+01, 0.1466218E+02, 0.1329883E+02, 0.1306143E+02, 0.1356815E+02,
 0.8600000E+01, 0.1466597E+02, 0.1330357E+02, 0.1306597E+02, 0.1357307E+02,
 0.8602000E+01, 0.1466976E+02, 0.1330830E+02, 0.1307051E+02, 0.1357800E+02,
 0.8604000E+01, 0.1467354E+02, 0.1331304E+02, 0.1307505E+02, 0.1358292E+02,
 0.8606000E+01, 0.1467732E+02, 0.1331778E+02, 0.1307959E+02, 0.1358784E+02,
 0.8608000E+01, 0.1468110E+02, 0.1332251E+02, 0.1308412E+02, 0.1359276E+02,
 0.8610000E+01, 0.1468488E+02, 0.1332724E+02, 0.1308866E+02, 0.1359768E+02,
 0.8612000E+01, 0.1468866E+02, 0.1333197E+02, 0.1309319E+02, 0.1360260E+02,
 0.8614000E+01, 0.1469243E+02, 0.1333670E+02, 0.1309772E+02, 0.1360752E+02,
 0.8616000E+01, 0.1469620E+02, 0.1334143E+02, 0.1310225E+02, 0.1361243E+02,
 0.8618000E+01, 0.1469997E+02, 0.1334616E+02, 0.1310678E+02, 0.1361735E+02,
 0.8620000E+01, 0.1470374E+02, 0.1335088E+02, 0.1311131E+02, 0.1362226E+02,
 0.8622000E+01, 0.1470750E+02, 0.1335561E+02, 0.1311583E+02, 0.1362717E+02,
 0.8624000E+01, 0.1471126E+02, 0.1336033E+02, 0.1312036E+02, 0.1363208E+02,
 0.8626000E+01, 0.1471502E+02, 0.1336505E+02, 0.1312488E+02, 0.1363699E+02,
 0.8628000E+01, 0.1471878E+02, 0.1336977E+02, 0.1312940E+02, 0.1364190E+02,
 0.8630000E+01, 0.1472254E+02, 0.1337449E+02, 0.1313392E+02, 0.1364680E+02,
 0.8632000E+01, 0.1472629E+02, 0.1337921E+02, 0.1313844E+02, 0.1365171E+02,
 0.8634000E+01, 0.1473004E+02, 0.1338392E+02, 0.1314296E+02, 0.1365661E+02,
 0.8636000E+01, 0.1473379E+02, 0.1338864E+02, 0.1314747E+02, 0.1366151E+02,
 0.8638000E+01, 0.1473753E+02, 0.1339335E+02, 0.1315199E+02, 0.1366641E+02,
 0.8640000E+01, 0.1474128E+02, 0.1339806E+02, 0.1315650E+02, 0.1367131E+02,
 0.8642000E+01, 0.1474502E+02, 0.1340277E+02, 0.1316101E+02, 0.1367621E+02,
 0.8644000E+01, 0.1474876E+02, 0.1340748E+02, 0.1316552E+02, 0.1368110E+02,
 0.8646000E+01, 0.1475249E+02, 0.1341219E+02, 0.1317003E+02, 0.1368600E+02,
 0.8648000E+01, 0.1475623E+02, 0.1341689E+02, 0.1317454E+02, 0.1369089E+02,
 0.8650000E+01, 0.1475996E+02, 0.1342160E+02, 0.1317904E+02, 0.1369578E+02,
 0.8652000E+01, 0.1476369E+02, 0.1342630E+02, 0.1318355E+02, 0.1370067E+02,
 0.8654000E+01, 0.1476742E+02, 0.1343100E+02, 0.1318805E+02, 0.1370556E+02,
 0.8656000E+01, 0.1477114E+02, 0.1343570E+02, 0.1319255E+02, 0.1371045E+02,
 0.8658000E+01, 0.1477487E+02, 0.1344040E+02, 0.1319705E+02, 0.1371534E+02,
 0.8660000E+01, 0.1477859E+02, 0.1344510E+02, 0.1320155E+02, 0.1372022E+02,
 0.8662000E+01, 0.1478231E+02, 0.1344980E+02, 0.1320605E+02, 0.1372511E+02,
 0.8664000E+01, 0.1478602E+02, 0.1345449E+02, 0.1321055E+02, 0.1372999E+02,
 0.8666000E+01, 0.1478974E+02, 0.1345919E+02, 0.1321504E+02, 0.1373487E+02,
 0.8668000E+01, 0.1479345E+02, 0.1346388E+02, 0.1321953E+02, 0.1373975E+02,
 0.8670000E+01, 0.1479716E+02, 0.1346857E+02, 0.1322402E+02, 0.1374463E+02,
 0.8672000E+01, 0.1480087E+02, 0.1347326E+02, 0.1322852E+02, 0.1374950E+02,
 0.8674000E+01, 0.1480457E+02, 0.1347795E+02, 0.1323300E+02, 0.1375438E+02,
 0.8676000E+01, 0.1480827E+02, 0.1348263E+02, 0.1323749E+02, 0.1375925E+02,
 0.8678000E+01, 0.1481197E+02, 0.1348732E+02, 0.1324198E+02, 0.1376412E+02,
 0.8680000E+01, 0.1481567E+02, 0.1349200E+02, 0.1324646E+02, 0.1376899E+02,
 0.8682000E+01, 0.1481937E+02, 0.1349668E+02, 0.1325095E+02, 0.1377386E+02,
 0.8684000E+01, 0.1482306E+02, 0.1350136E+02, 0.1325543E+02, 0.1377873E+02,
 0.8686000E+01, 0.1482675E+02, 0.1350604E+02, 0.1325991E+02, 0.1378360E+02,
 0.8688000E+01, 0.1483044E+02, 0.1351072E+02, 0.1326439E+02, 0.1378846E+02,
 0.8690000E+01, 0.1483413E+02, 0.1351540E+02, 0.1326886E+02, 0.1379333E+02,
 0.8692000E+01, 0.1483781E+02, 0.1352007E+02, 0.1327334E+02, 0.1379819E+02,
 0.8694000E+01, 0.1484150E+02, 0.1352474E+02, 0.1327782E+02, 0.1380305E+02,
 0.8696000E+01, 0.1484518E+02, 0.1352942E+02, 0.1328229E+02, 0.1380791E+02,
 0.8698000E+01, 0.1484885E+02, 0.1353409E+02, 0.1328676E+02, 0.1381277E+02,
 0.8700000E+01, 0.1485253E+02, 0.1353876E+02, 0.1329123E+02, 0.1381762E+02,
 0.8702000E+01, 0.1485620E+02, 0.1354343E+02, 0.1329570E+02, 0.1382248E+02,
 0.8704000E+01, 0.1485987E+02, 0.1354809E+02, 0.1330017E+02, 0.1382733E+02,
 0.8706000E+01, 0.1486354E+02, 0.1355276E+02, 0.1330463E+02, 0.1383218E+02,
 0.8708000E+01, 0.1486721E+02, 0.1355742E+02, 0.1330910E+02, 0.1383704E+02,
 0.8710000E+01, 0.1487087E+02, 0.1356208E+02, 0.1331356E+02, 0.1384188E+02,
 0.8712000E+01, 0.1487454E+02, 0.1356674E+02, 0.1331802E+02, 0.1384673E+02,
 0.8714000E+01, 0.1487820E+02, 0.1357140E+02, 0.1332248E+02, 0.1385158E+02,
 0.8716000E+01, 0.1488185E+02, 0.1357606E+02, 0.1332694E+02, 0.1385642E+02,
 0.8718000E+01, 0.1488551E+02, 0.1358072E+02, 0.1333140E+02, 0.1386127E+02,
 0.8720000E+01, 0.1488916E+02, 0.1358537E+02, 0.1333586E+02, 0.1386611E+02,
 0.8722000E+01, 0.1489281E+02, 0.1359002E+02, 0.1334031E+02, 0.1387095E+02,
 0.8724000E+01, 0.1489646E+02, 0.1359468E+02, 0.1334476E+02, 0.1387579E+02,
 0.8726000E+01, 0.1490011E+02, 0.1359933E+02, 0.1334922E+02, 0.1388063E+02,
 0.8728000E+01, 0.1490375E+02, 0.1360398E+02, 0.1335367E+02, 0.1388546E+02,
 0.8730000E+01, 0.1490739E+02, 0.1360862E+02, 0.1335811E+02, 0.1389030E+02,
 0.8732000E+01, 0.1491103E+02, 0.1361327E+02, 0.1336256E+02, 0.1389513E+02,
 0.8734000E+01, 0.1491467E+02, 0.1361792E+02, 0.1336701E+02, 0.1389997E+02,
 0.8736000E+01, 0.1491830E+02, 0.1362256E+02, 0.1337145E+02, 0.1390480E+02,
 0.8738000E+01, 0.1492194E+02, 0.1362720E+02, 0.1337589E+02, 0.1390963E+02,
 0.8740000E+01, 0.1492557E+02, 0.1363184E+02, 0.1338034E+02, 0.1391445E+02,
 0.8742000E+01, 0.1492920E+02, 0.1363648E+02, 0.1338478E+02, 0.1391928E+02,
 0.8744000E+01, 0.1493282E+02, 0.1364112E+02, 0.1338921E+02, 0.1392410E+02,
 0.8746000E+01, 0.1493645E+02, 0.1364575E+02, 0.1339365E+02, 0.1392893E+02,
 0.8748000E+01, 0.1494007E+02, 0.1365039E+02, 0.1339809E+02, 0.1393375E+02,
 0.8750000E+01, 0.1494369E+02, 0.1365502E+02, 0.1340252E+02, 0.1393857E+02,
 0.8752000E+01, 0.1494730E+02, 0.1365965E+02, 0.1340695E+02, 0.1394339E+02,
 0.8754000E+01, 0.1495092E+02, 0.1366428E+02, 0.1341138E+02, 0.1394821E+02,
 0.8756000E+01, 0.1495453E+02, 0.1366891E+02, 0.1341581E+02, 0.1395302E+02,
 0.8758000E+01, 0.1495814E+02, 0.1367354E+02, 0.1342024E+02, 0.1395784E+02,
 0.8760000E+01, 0.1496175E+02, 0.1367817E+02, 0.1342467E+02, 0.1396265E+02,
 0.8762000E+01, 0.1496536E+02, 0.1368279E+02, 0.1342909E+02, 0.1396746E+02,
 0.8764000E+01, 0.1496896E+02, 0.1368741E+02, 0.1343352E+02, 0.1397227E+02,
 0.8766000E+01, 0.1497256E+02, 0.1369203E+02, 0.1343794E+02, 0.1397708E+02,
 0.8768000E+01, 0.1497616E+02, 0.1369665E+02, 0.1344236E+02, 0.1398189E+02,
 0.8770000E+01, 0.1497976E+02, 0.1370127E+02, 0.1344678E+02, 0.1398669E+02,
 0.8772000E+01, 0.1498335E+02, 0.1370589E+02, 0.1345120E+02, 0.1399150E+02,
 0.8774000E+01, 0.1498694E+02, 0.1371050E+02, 0.1345562E+02, 0.1399630E+02,
 0.8776000E+01, 0.1499053E+02, 0.1371512E+02, 0.1346003E+02, 0.1400110E+02,
 0.8778000E+01, 0.1499412E+02, 0.1371973E+02, 0.1346444E+02, 0.1400590E+02,
 0.8780000E+01, 0.1499771E+02, 0.1372434E+02, 0.1346885E+02, 0.1401070E+02,
 0.8782000E+01, 0.1500129E+02, 0.1372895E+02, 0.1347327E+02, 0.1401550E+02,
 0.8784000E+01, 0.1500487E+02, 0.1373356E+02, 0.1347767E+02, 0.1402029E+02,
 0.8786000E+01, 0.1500845E+02, 0.1373817E+02, 0.1348208E+02, 0.1402508E+02,
 0.8788000E+01, 0.1501203E+02, 0.1374277E+02, 0.1348649E+02, 0.1402988E+02,
 0.8790000E+01, 0.1501560E+02, 0.1374737E+02, 0.1349089E+02, 0.1403467E+02,
 0.8792000E+01, 0.1501918E+02, 0.1375198E+02, 0.1349530E+02, 0.1403946E+02,
 0.8794000E+01, 0.1502275E+02, 0.1375658E+02, 0.1349970E+02, 0.1404424E+02,
 0.8796000E+01, 0.1502631E+02, 0.1376118E+02, 0.1350410E+02, 0.1404903E+02,
 0.8798000E+01, 0.1502988E+02, 0.1376577E+02, 0.1350850E+02, 0.1405381E+02,
 0.8800000E+01, 0.1503344E+02, 0.1377037E+02, 0.1351289E+02, 0.1405860E+02,
 0.8802000E+01, 0.1503700E+02, 0.1377496E+02, 0.1351729E+02, 0.1406338E+02,
 0.8804000E+01, 0.1504056E+02, 0.1377956E+02, 0.1352168E+02, 0.1406816E+02,
 0.8806000E+01, 0.1504412E+02, 0.1378415E+02, 0.1352607E+02, 0.1407294E+02,
 0.8808000E+01, 0.1504767E+02, 0.1378874E+02, 0.1353047E+02, 0.1407771E+02,
 0.8810000E+01, 0.1505123E+02, 0.1379333E+02, 0.1353485E+02, 0.1408249E+02,
 0.8812000E+01, 0.1505478E+02, 0.1379791E+02, 0.1353924E+02, 0.1408727E+02,
 0.8814000E+01, 0.1505832E+02, 0.1380250E+02, 0.1354363E+02, 0.1409204E+02,
 0.8816000E+01, 0.1506187E+02, 0.1380708E+02, 0.1354801E+02, 0.1409681E+02,
 0.8818000E+01, 0.1506541E+02, 0.1381167E+02, 0.1355240E+02, 0.1410158E+02,
 0.8820000E+01, 0.1506895E+02, 0.1381625E+02, 0.1355678E+02, 0.1410635E+02,
 0.8822000E+01, 0.1507249E+02, 0.1382083E+02, 0.1356116E+02, 0.1411111E+02,
 0.8824000E+01, 0.1507603E+02, 0.1382540E+02, 0.1356554E+02, 0.1411588E+02,
 0.8826000E+01, 0.1507956E+02, 0.1382998E+02, 0.1356992E+02, 0.1412064E+02,
 0.8828000E+01, 0.1508310E+02, 0.1383455E+02, 0.1357429E+02, 0.1412540E+02,
 0.8830000E+01, 0.1508663E+02, 0.1383913E+02, 0.1357867E+02, 0.1413016E+02,
 0.8832000E+01, 0.1509015E+02, 0.1384370E+02, 0.1358304E+02, 0.1413492E+02,
 0.8834000E+01, 0.1509368E+02, 0.1384827E+02, 0.1358741E+02, 0.1413968E+02,
 0.8836000E+01, 0.1509720E+02, 0.1385284E+02, 0.1359178E+02, 0.1414443E+02,
 0.8838000E+01, 0.1510072E+02, 0.1385741E+02, 0.1359615E+02, 0.1414919E+02,
 0.8840000E+01, 0.1510424E+02, 0.1386197E+02, 0.1360051E+02, 0.1415394E+02,
 0.8842000E+01, 0.1510776E+02, 0.1386654E+02, 0.1360488E+02, 0.1415869E+02,
 0.8844000E+01, 0.1511127E+02, 0.1387110E+02, 0.1360924E+02, 0.1416344E+02,
 0.8846000E+01, 0.1511479E+02, 0.1387566E+02, 0.1361360E+02, 0.1416819E+02,
 0.8848000E+01, 0.1511830E+02, 0.1388022E+02, 0.1361797E+02, 0.1417294E+02,
 0.8850000E+01, 0.1512180E+02, 0.1388478E+02, 0.1362232E+02, 0.1417768E+02,
 0.8852000E+01, 0.1512531E+02, 0.1388933E+02, 0.1362668E+02, 0.1418242E+02,
 0.8854000E+01, 0.1512881E+02, 0.1389389E+02, 0.1363104E+02, 0.1418717E+02,
 0.8856000E+01, 0.1513231E+02, 0.1389844E+02, 0.1363539E+02, 0.1419191E+02,
 0.8858000E+01, 0.1513581E+02, 0.1390299E+02, 0.1363974E+02, 0.1419664E+02,
 0.8860000E+01, 0.1513931E+02, 0.1390754E+02, 0.1364410E+02, 0.1420138E+02,
 0.8862000E+01, 0.1514280E+02, 0.1391209E+02, 0.1364845E+02, 0.1420612E+02,
 0.8864000E+01, 0.1514630E+02, 0.1391664E+02, 0.1365279E+02, 0.1421085E+02,
 0.8866000E+01, 0.1514979E+02, 0.1392118E+02, 0.1365714E+02, 0.1421558E+02,
 0.8868000E+01, 0.1515327E+02, 0.1392573E+02, 0.1366149E+02, 0.1422031E+02,
 0.8870000E+01, 0.1515676E+02, 0.1393027E+02, 0.1366583E+02, 0.1422504E+02,
 0.8872000E+01, 0.1516024E+02, 0.1393481E+02, 0.1367017E+02, 0.1422977E+02,
 0.8874000E+01, 0.1516372E+02, 0.1393935E+02, 0.1367451E+02, 0.1423450E+02,
 0.8876000E+01, 0.1516720E+02, 0.1394389E+02, 0.1367885E+02, 0.1423922E+02,
 0.8878000E+01, 0.1517068E+02, 0.1394842E+02, 0.1368319E+02, 0.1424395E+02,
 0.8880000E+01, 0.1517416E+02, 0.1395296E+02, 0.1368752E+02, 0.1424867E+02,
 0.8882000E+01, 0.1517763E+02, 0.1395749E+02, 0.1369186E+02, 0.1425339E+02,
 0.8884000E+01, 0.1518110E+02, 0.1396202E+02, 0.1369619E+02, 0.1425810E+02,
 0.8886000E+01, 0.1518457E+02, 0.1396655E+02, 0.1370052E+02, 0.1426282E+02,
 0.8888000E+01, 0.1518803E+02, 0.1397108E+02, 0.1370485E+02, 0.1426754E+02,
 0.8890000E+01, 0.1519149E+02, 0.1397561E+02, 0.1370918E+02, 0.1427225E+02,
 0.8892000E+01, 0.1519496E+02, 0.1398013E+02, 0.1371351E+02, 0.1427696E+02,
 0.8894000E+01, 0.1519841E+02, 0.1398466E+02, 0.1371783E+02, 0.1428167E+02,
 0.8896000E+01, 0.1520187E+02, 0.1398918E+02, 0.1372215E+02, 0.1428638E+02,
 0.8898000E+01, 0.1520533E+02, 0.1399370E+02, 0.1372648E+02, 0.1429109E+02,
 0.8900000E+01, 0.1520878E+02, 0.1399822E+02, 0.1373080E+02, 0.1429579E+02,
 0.8902000E+01, 0.1521223E+02, 0.1400274E+02, 0.1373512E+02, 0.1430050E+02,
 0.8904000E+01, 0.1521568E+02, 0.1400725E+02, 0.1373943E+02, 0.1430520E+02,
 0.8906000E+01, 0.1521912E+02, 0.1401177E+02, 0.1374375E+02, 0.1430990E+02,
 0.8908000E+01, 0.1522257E+02, 0.1401628E+02, 0.1374806E+02, 0.1431460E+02,
 0.8910000E+01, 0.1522601E+02, 0.1402079E+02, 0.1375237E+02, 0.1431930E+02,
 0.8912000E+01, 0.1522945E+02, 0.1402530E+02, 0.1375669E+02, 0.1432399E+02,
 0.8914000E+01, 0.1523288E+02, 0.1402981E+02, 0.1376099E+02, 0.1432869E+02,
 0.8916000E+01, 0.1523632E+02, 0.1403431E+02, 0.1376530E+02, 0.1433338E+02,
 0.8918000E+01, 0.1523975E+02, 0.1403882E+02, 0.1376961E+02, 0.1433807E+02,
 0.8920000E+01, 0.1524318E+02, 0.1404332E+02, 0.1377391E+02, 0.1434276E+02,
 0.8922000E+01, 0.1524661E+02, 0.1404782E+02, 0.1377822E+02, 0.1434745E+02,
 0.8924000E+01, 0.1525004E+02, 0.1405232E+02, 0.1378252E+02, 0.1435213E+02,
 0.8926000E+01, 0.1525346E+02, 0.1405682E+02, 0.1378682E+02, 0.1435682E+02,
 0.8928000E+01, 0.1525688E+02, 0.1406132E+02, 0.1379111E+02, 0.1436150E+02,
 0.8930000E+01, 0.1526030E+02, 0.1406581E+02, 0.1379541E+02, 0.1436618E+02,
 0.8932000E+01, 0.1526372E+02, 0.1407031E+02, 0.1379971E+02, 0.1437086E+02,
 0.8934000E+01, 0.1526713E+02, 0.1407480E+02, 0.1380400E+02, 0.1437554E+02,
 0.8936000E+01, 0.1527055E+02, 0.1407929E+02, 0.1380829E+02, 0.1438022E+02,
 0.8938000E+01, 0.1527396E+02, 0.1408378E+02, 0.1381258E+02, 0.1438489E+02,
 0.8940000E+01, 0.1527737E+02, 0.1408826E+02, 0.1381687E+02, 0.1438957E+02,
 0.8942000E+01, 0.1528077E+02, 0.1409275E+02, 0.1382116E+02, 0.1439424E+02,
 0.8944000E+01, 0.1528418E+02, 0.1409723E+02, 0.1382544E+02, 0.1439891E+02,
 0.8946000E+01, 0.1528758E+02, 0.1410172E+02, 0.1382973E+02, 0.1440357E+02,
 0.8948000E+01, 0.1529098E+02, 0.1410620E+02, 0.1383401E+02, 0.1440824E+02,
 0.8950000E+01, 0.1529438E+02, 0.1411067E+02, 0.1383829E+02, 0.1441291E+02,
 0.8952000E+01, 0.1529777E+02, 0.1411515E+02, 0.1384257E+02, 0.1441757E+02,
 0.8954000E+01, 0.1530116E+02, 0.1411963E+02, 0.1384685E+02, 0.1442223E+02,
 0.8956000E+01, 0.1530455E+02, 0.1412410E+02, 0.1385112E+02, 0.1442689E+02,
 0.8958000E+01, 0.1530794E+02, 0.1412857E+02, 0.1385540E+02, 0.1443155E+02,
 0.8960000E+01, 0.1531133E+02, 0.1413305E+02, 0.1385967E+02, 0.1443621E+02,
 0.8962000E+01, 0.1531471E+02, 0.1413752E+02, 0.1386394E+02, 0.1444086E+02,
 0.8964000E+01, 0.1531810E+02, 0.1414198E+02, 0.1386821E+02, 0.1444552E+02,
 0.8966000E+01, 0.1532148E+02, 0.1414645E+02, 0.1387248E+02, 0.1445017E+02,
 0.8968000E+01, 0.1532485E+02, 0.1415091E+02, 0.1387674E+02, 0.1445482E+02,
 0.8970000E+01, 0.1532823E+02, 0.1415538E+02, 0.1388101E+02, 0.1445947E+02,
 0.8972000E+01, 0.1533160E+02, 0.1415984E+02, 0.1388527E+02, 0.1446411E+02,
 0.8974000E+01, 0.1533497E+02, 0.1416430E+02, 0.1388953E+02, 0.1446876E+02,
 0.8976000E+01, 0.1533834E+02, 0.1416875E+02, 0.1389379E+02, 0.1447340E+02,
 0.8978000E+01, 0.1534171E+02, 0.1417321E+02, 0.1389805E+02, 0.1447805E+02,
 0.8980000E+01, 0.1534507E+02, 0.1417766E+02, 0.1390230E+02, 0.1448269E+02,
 0.8982000E+01, 0.1534844E+02, 0.1418212E+02, 0.1390656E+02, 0.1448732E+02,
 0.8984000E+01, 0.1535180E+02, 0.1418657E+02, 0.1391081E+02, 0.1449196E+02,
 0.8986000E+01, 0.1535515E+02, 0.1419102E+02, 0.1391506E+02, 0.1449660E+02,
 0.8988000E+01, 0.1535851E+02, 0.1419547E+02, 0.1391931E+02, 0.1450123E+02,
 0.8990000E+01, 0.1536186E+02, 0.1419991E+02, 0.1392356E+02, 0.1450586E+02,
 0.8992000E+01, 0.1536522E+02, 0.1420436E+02, 0.1392781E+02, 0.1451049E+02,
