@VLOOP [V]  vs t@
X,VLOOP
 0.4180000E+01, 0.3654312E+02
 0.4182000E+01, 0.3653909E+02
 0.4184000E+01, 0.3653505E+02
 0.4186000E+01, 0.3653101E+02
 0.4188000E+01, 0.3652697E+02
 0.4190000E+01, 0.3652292E+02
 0.4192000E+01, 0.3651887E+02
 0.4194000E+01, 0.3651481E+02
 0.4196000E+01, 0.3651075E+02
 0.4198000E+01, 0.3650668E+02
 0.4200000E+01, 0.3650261E+02
 0.4202000E+01, 0.3649854E+02
 0.4204000E+01, 0.3649446E+02
 0.4206000E+01, 0.3649038E+02
 0.4208000E+01, 0.3648629E+02
 0.4210000E+01, 0.3648219E+02
 0.4212000E+01, 0.3647810E+02
 0.4214000E+01, 0.3647400E+02
 0.4216000E+01, 0.3646989E+02
 0.4218000E+01, 0.3646578E+02
 0.4220000E+01, 0.3646167E+02
 0.4222000E+01, 0.3645755E+02
 0.4224000E+01, 0.3645343E+02
 0.4226000E+01, 0.3644930E+02
 0.4228000E+01, 0.3644517E+02
 0.4230000E+01, 0.3644104E+02
 0.4232000E+01, 0.3643690E+02
 0.4234000E+01, 0.3643275E+02
 0.4236000E+01, 0.3642860E+02
 0.4238000E+01, 0.3642445E+02
 0.4240000E+01, 0.3642029E+02
 0.4242000E+01, 0.3641613E+02
 0.4244000E+01, 0.3641196E+02
 0.4246000E+01, 0.3640779E+02
 0.4248000E+01, 0.3640362E+02
 0.4250000E+01, 0.3639944E+02
 0.4252000E+01, 0.3639526E+02
 0.4254000E+01, 0.3639107E+02
 0.4256000E+01, 0.3638688E+02
 0.4258000E+01, 0.3638268E+02
 0.4260000E+01, 0.3637848E+02
 0.4262000E+01, 0.3637428E+02
 0.4264000E+01, 0.3637007E+02
 0.4266000E+01, 0.3636585E+02
 0.4268000E+01, 0.3636163E+02
 0.4270000E+01, 0.3635741E+02
 0.4272000E+01, 0.3635318E+02
 0.4274000E+01, 0.3634895E+02
 0.4276000E+01, 0.3634472E+02
 0.4278000E+01, 0.3634048E+02
 0.4280000E+01, 0.3633623E+02
 0.4282000E+01, 0.3633198E+02
 0.4284000E+01, 0.3632773E+02
 0.4286000E+01, 0.3632347E+02
 0.4288000E+01, 0.3631921E+02
 0.4290000E+01, 0.3631494E+02
 0.4292000E+01, 0.3631067E+02
 0.4294000E+01, 0.3630639E+02
 0.4296000E+01, 0.3630211E+02
 0.4298000E+01, 0.3629783E+02
 0.4300000E+01, 0.3629354E+02
 0.4302000E+01, 0.3628925E+02
 0.4304000E+01, 0.3628495E+02
 0.4306000E+01, 0.3628065E+02
 0.4308000E+01, 0.3627634E+02
 0.4310000E+01, 0.3627203E+02
 0.4312000E+01, 0.3626771E+02
 0.4314000E+01, 0.3626339E+02
 0.4316000E+01, 0.3625907E+02
 0.4318000E+01, 0.3625474E+02
 0.4320000E+01, 0.3625040E+02
 0.4322000E+01, 0.3624607E+02
 0.4324000E+01, 0.3624173E+02
 0.4326000E+01, 0.3623738E+02
 0.4328000E+01, 0.3623303E+02
 0.4330000E+01, 0.3622867E+02
 0.4332000E+01, 0.3622431E+02
 0.4334000E+01, 0.3621994E+02
 0.4336000E+01, 0.3621558E+02
 0.4338000E+01, 0.3621120E+02
 0.4340000E+01, 0.3620683E+02
 0.4342000E+01, 0.3620244E+02
 0.4344000E+01, 0.3619806E+02
 0.4346000E+01, 0.3619366E+02
 0.4348000E+01, 0.3618927E+02
 0.4350000E+01, 0.3618486E+02
 0.4352000E+01, 0.3618046E+02
 0.4354000E+01, 0.3617605E+02
 0.4356000E+01, 0.3617163E+02
 0.4358000E+01, 0.3616722E+02
 0.4360000E+01, 0.3616280E+02
 0.4362000E+01, 0.3615837E+02
 0.4364000E+01, 0.3615393E+02
 0.4366000E+01, 0.3614950E+02
 0.4368000E+01, 0.3614506E+02
 0.4370000E+01, 0.3614061E+02
 0.4372000E+01, 0.3613616E+02
 0.4374000E+01, 0.3613171E+02
 0.4376000E+01, 0.3612725E+02
 0.4378000E+01, 0.3612278E+02
 0.4380000E+01, 0.3611832E+02
 0.4382000E+01, 0.3611384E+02
 0.4384000E+01, 0.3610937E+02
 0.4386000E+01, 0.3610489E+02
 0.4388000E+01, 0.3610040E+02
 0.4390000E+01, 0.3609591E+02
 0.4392000E+01, 0.3609141E+02
 0.4394000E+01, 0.3608691E+02
 0.4396000E+01, 0.3608241E+02
 0.4398000E+01, 0.3607790E+02
 0.4400000E+01, 0.3607339E+02
 0.4402000E+01, 0.3606887E+02
 0.4404000E+01, 0.3606435E+02
 0.4406000E+01, 0.3605982E+02
 0.4408000E+01, 0.3605529E+02
 0.4410000E+01, 0.3605076E+02
 0.4412000E+01, 0.3604622E+02
 0.4414000E+01, 0.3604167E+02
 0.4416000E+01, 0.3603712E+02
 0.4418000E+01, 0.3603257E+02
 0.4420000E+01, 0.3602802E+02
 0.4422000E+01, 0.3602345E+02
 0.4424000E+01, 0.3601888E+02
 0.4426000E+01, 0.3601431E+02
 0.4428000E+01, 0.3600974E+02
 0.4430000E+01, 0.3600516E+02
 0.4432000E+01, 0.3600057E+02
 0.4434000E+01, 0.3599598E+02
 0.4436000E+01, 0.3599139E+02
 0.4438000E+01, 0.3598679E+02
 0.4440000E+01, 0.3598219E+02
 0.4442000E+01, 0.3597758E+02
 0.4444000E+01, 0.3597297E+02
 0.4446000E+01, 0.3596835E+02
 0.4448000E+01, 0.3596373E+02
 0.4450000E+01, 0.3595911E+02
 0.4452000E+01, 0.3595448E+02
 0.4454000E+01, 0.3594984E+02
 0.4456000E+01, 0.3594521E+02
 0.4458000E+01, 0.3594056E+02
 0.4460000E+01, 0.3593592E+02
 0.4462000E+01, 0.3593127E+02
 0.4464000E+01, 0.3592661E+02
 0.4466000E+01, 0.3592195E+02
 0.4468000E+01, 0.3591728E+02
 0.4470000E+01, 0.3591261E+02
 0.4472000E+01, 0.3590794E+02
 0.4474000E+01, 0.3590326E+02
 0.4476000E+01, 0.3589857E+02
 0.4478000E+01, 0.3589389E+02
 0.4480000E+01, 0.3588919E+02
 0.4482000E+01, 0.3588450E+02
 0.4484000E+01, 0.3587980E+02
 0.4486000E+01, 0.3587509E+02
 0.4488000E+01, 0.3587038E+02
 0.4490000E+01, 0.3586567E+02
 0.4492000E+01, 0.3586095E+02
 0.4494000E+01, 0.3585622E+02
 0.4496000E+01, 0.3585149E+02
 0.4498000E+01, 0.3584676E+02
 0.4500000E+01, 0.3584203E+02
 0.4502000E+01, 0.3583728E+02
 0.4504000E+01, 0.3583253E+02
 0.4506000E+01, 0.3582779E+02
 0.4508000E+01, 0.3582303E+02
 0.4510000E+01, 0.3581827E+02
 0.4512000E+01, 0.3581350E+02
 0.4514000E+01, 0.3580873E+02
 0.4516000E+01, 0.3580396E+02
 0.4518000E+01, 0.3579918E+02
 0.4520000E+01, 0.3579440E+02
 0.4522000E+01, 0.3578962E+02
 0.4524000E+01, 0.3578482E+02
 0.4526000E+01, 0.3578003E+02
 0.4528000E+01, 0.3577523E+02
 0.4530000E+01, 0.3577042E+02
 0.4532000E+01, 0.3576561E+02
 0.4534000E+01, 0.3576080E+02
 0.4536000E+01, 0.3575598E+02
 0.4538000E+01, 0.3575116E+02
 0.4540000E+01, 0.3574633E+02
 0.4542000E+01, 0.3574150E+02
 0.4544000E+01, 0.3573666E+02
 0.4546000E+01, 0.3573182E+02
 0.4548000E+01, 0.3572697E+02
 0.4550000E+01, 0.3572213E+02
 0.4552000E+01, 0.3571727E+02
 0.4554000E+01, 0.3571241E+02
 0.4556000E+01, 0.3570755E+02
 0.4558000E+01, 0.3570268E+02
 0.4560000E+01, 0.3569781E+02
 0.4562000E+01, 0.3569293E+02
 0.4564000E+01, 0.3568805E+02
 0.4566000E+01, 0.3568316E+02
 0.4568000E+01, 0.3567827E+02
 0.4570000E+01, 0.3567338E+02
 0.4572000E+01, 0.3566848E+02
 0.4574000E+01, 0.3566357E+02
 0.4576000E+01, 0.3565867E+02
 0.4578000E+01, 0.3565376E+02
 0.4580000E+01, 0.3564884E+02
 0.4582000E+01, 0.3564391E+02
 0.4584000E+01, 0.3563899E+02
 0.4586000E+01, 0.3563406E+02
 0.4588000E+01, 0.3562912E+02
 0.4590000E+01, 0.3562418E+02
 0.4592000E+01, 0.3561924E+02
 0.4594000E+01, 0.3561429E+02
 0.4596000E+01, 0.3560934E+02
 0.4598000E+01, 0.3560438E+02
 0.4600000E+01, 0.3559941E+02
 0.4602000E+01, 0.3559445E+02
 0.4604000E+01, 0.3558948E+02
 0.4606000E+01, 0.3558450E+02
 0.4608000E+01, 0.3557952E+02
 0.4610000E+01, 0.3557454E+02
 0.4612000E+01, 0.3556955E+02
 0.4614000E+01, 0.3556455E+02
 0.4616000E+01, 0.3555956E+02
 0.4618000E+01, 0.3555455E+02
 0.4620000E+01, 0.3554955E+02
 0.4622000E+01, 0.3554453E+02
 0.4624000E+01, 0.3553952E+02
 0.4626000E+01, 0.3553450E+02
 0.4628000E+01, 0.3552947E+02
 0.4630000E+01, 0.3552444E+02
 0.4632000E+01, 0.3551941E+02
 0.4634000E+01, 0.3551437E+02
 0.4636000E+01, 0.3550933E+02
 0.4638000E+01, 0.3550428E+02
 0.4640000E+01, 0.3549923E+02
 0.4642000E+01, 0.3549417E+02
 0.4644000E+01, 0.3548911E+02
 0.4646000E+01, 0.3548405E+02
 0.4648000E+01, 0.3547898E+02
 0.4650000E+01, 0.3547390E+02
 0.4652000E+01, 0.3546883E+02
 0.4654000E+01, 0.3546374E+02
 0.4656000E+01, 0.3545866E+02
 0.4658000E+01, 0.3545356E+02
 0.4660000E+01, 0.3544847E+02
 0.4662000E+01, 0.3544337E+02
 0.4664000E+01, 0.3543826E+02
 0.4666000E+01, 0.3543315E+02
 0.4668000E+01, 0.3542804E+02
 0.4670000E+01, 0.3542292E+02
 0.4672000E+01, 0.3541780E+02
 0.4674000E+01, 0.3541267E+02
 0.4676000E+01, 0.3540754E+02
 0.4678000E+01, 0.3540240E+02
 0.4680000E+01, 0.3539726E+02
 0.4682000E+01, 0.3539211E+02
 0.4684000E+01, 0.3538697E+02
 0.4686000E+01, 0.3538181E+02
 0.4688000E+01, 0.3537665E+02
 0.4690000E+01, 0.3537149E+02
 0.4692000E+01, 0.3536632E+02
 0.4694000E+01, 0.3536115E+02
 0.4696000E+01, 0.3535598E+02
 0.4698000E+01, 0.3535080E+02
 0.4700000E+01, 0.3534561E+02
 0.4702000E+01, 0.3534042E+02
 0.4704000E+01, 0.3533523E+02
 0.4706000E+01, 0.3533003E+02
 0.4708000E+01, 0.3532483E+02
 0.4710000E+01, 0.3531962E+02
 0.4712000E+01, 0.3531441E+02
 0.4714000E+01, 0.3530919E+02
 0.4716000E+01, 0.3530397E+02
 0.4718000E+01, 0.3529875E+02
 0.4720000E+01, 0.3529352E+02
 0.4722000E+01, 0.3528829E+02
 0.4724000E+01, 0.3528305E+02
 0.4726000E+01, 0.3527781E+02
 0.4728000E+01, 0.3527256E+02
 0.4730000E+01, 0.3526731E+02
 0.4732000E+01, 0.3526206E+02
 0.4734000E+01, 0.3525680E+02
 0.4736000E+01, 0.3525153E+02
 0.4738000E+01, 0.3524627E+02
 0.4740000E+01, 0.3524099E+02
 0.4742000E+01, 0.3523572E+02
 0.4744000E+01, 0.3523044E+02
 0.4746000E+01, 0.3522515E+02
 0.4748000E+01, 0.3521986E+02
 0.4750000E+01, 0.3521457E+02
 0.4752000E+01, 0.3520927E+02
 0.4754000E+01, 0.3520397E+02
 0.4756000E+01, 0.3519866E+02
 0.4758000E+01, 0.3519335E+02
 0.4760000E+01, 0.3518803E+02
 0.4762000E+01, 0.3518271E+02
 0.4764000E+01, 0.3517739E+02
 0.4766000E+01, 0.3517206E+02
 0.4768000E+01, 0.3516673E+02
 0.4770000E+01, 0.3516139E+02
 0.4772000E+01, 0.3515605E+02
 0.4774000E+01, 0.3515070E+02
 0.4776000E+01, 0.3514535E+02
 0.4778000E+01, 0.3514000E+02
 0.4780000E+01, 0.3513464E+02
 0.4782000E+01, 0.3512928E+02
 0.4784000E+01, 0.3512391E+02
 0.4786000E+01, 0.3511854E+02
 0.4788000E+01, 0.3511316E+02
 0.4790000E+01, 0.3510778E+02
 0.4792000E+01, 0.3510240E+02
 0.4794000E+01, 0.3509701E+02
 0.4796000E+01, 0.3509161E+02
 0.4798000E+01, 0.3508622E+02
 0.4800000E+01, 0.3508081E+02
 0.4802000E+01, 0.3507541E+02
 0.4804000E+01, 0.3507000E+02
 0.4806000E+01, 0.3506459E+02
 0.4808000E+01, 0.3505917E+02
 0.4810000E+01, 0.3505375E+02
 0.4812000E+01, 0.3504832E+02
 0.4814000E+01, 0.3504288E+02
 0.4816000E+01, 0.3503745E+02
 0.4818000E+01, 0.3503201E+02
 0.4820000E+01, 0.3502657E+02
 0.4822000E+01, 0.3502111E+02
 0.4824000E+01, 0.3501566E+02
 0.4826000E+01, 0.3501020E+02
 0.4828000E+01, 0.3500475E+02
 0.4830000E+01, 0.3499928E+02
 0.4832000E+01, 0.3499381E+02
 0.4834000E+01, 0.3498833E+02
 0.4836000E+01, 0.3498286E+02
 0.4838000E+01, 0.3497738E+02
 0.4840000E+01, 0.3497189E+02
 0.4842000E+01, 0.3496640E+02
 0.4844000E+01, 0.3496090E+02
 0.4846000E+01, 0.3495540E+02
 0.4848000E+01, 0.3494990E+02
 0.4850000E+01, 0.3494439E+02
 0.4852000E+01, 0.3493888E+02
 0.4854000E+01, 0.3493336E+02
 0.4856000E+01, 0.3492784E+02
 0.4858000E+01, 0.3492232E+02
 0.4860000E+01, 0.3491679E+02
 0.4862000E+01, 0.3491125E+02
 0.4864000E+01, 0.3490572E+02
 0.4866000E+01, 0.3490018E+02
 0.4868000E+01, 0.3489463E+02
 0.4870000E+01, 0.3488908E+02
 0.4872000E+01, 0.3488353E+02
 0.4874000E+01, 0.3487797E+02
 0.4876000E+01, 0.3487241E+02
 0.4878000E+01, 0.3486684E+02
 0.4880000E+01, 0.3486127E+02
 0.4882000E+01, 0.3485569E+02
 0.4884000E+01, 0.3485011E+02
 0.4886000E+01, 0.3484453E+02
 0.4888000E+01, 0.3483894E+02
 0.4890000E+01, 0.3483335E+02
 0.4892000E+01, 0.3482775E+02
 0.4894000E+01, 0.3482215E+02
 0.4896000E+01, 0.3481655E+02
 0.4898000E+01, 0.3481094E+02
 0.4900000E+01, 0.3480532E+02
 0.4902000E+01, 0.3479971E+02
 0.4904000E+01, 0.3479409E+02
 0.4906000E+01, 0.3478846E+02
 0.4908000E+01, 0.3478283E+02
 0.4910000E+01, 0.3477720E+02
 0.4912000E+01, 0.3477156E+02
 0.4914000E+01, 0.3476592E+02
 0.4916000E+01, 0.3476027E+02
 0.4918000E+01, 0.3475462E+02
 0.4920000E+01, 0.3474897E+02
 0.4922000E+01, 0.3474331E+02
 0.4924000E+01, 0.3473764E+02
 0.4926000E+01, 0.3473198E+02
 0.4928000E+01, 0.3472631E+02
 0.4930000E+01, 0.3472063E+02
 0.4932000E+01, 0.3471495E+02
 0.4934000E+01, 0.3470927E+02
 0.4936000E+01, 0.3470358E+02
 0.4938000E+01, 0.3469788E+02
 0.4940000E+01, 0.3469219E+02
 0.4942000E+01, 0.3468649E+02
 0.4944000E+01, 0.3468078E+02
 0.4946000E+01, 0.3467507E+02
 0.4948000E+01, 0.3466936E+02
 0.4950000E+01, 0.3466364E+02
 0.4952000E+01, 0.3465792E+02
 0.4954000E+01, 0.3465219E+02
 0.4956000E+01, 0.3464647E+02
 0.4958000E+01, 0.3464073E+02
 0.4960000E+01, 0.3463499E+02
 0.4962000E+01, 0.3462925E+02
 0.4964000E+01, 0.3462350E+02
 0.4966000E+01, 0.3461775E+02
 0.4968000E+01, 0.3461200E+02
 0.4970000E+01, 0.3460624E+02
 0.4972000E+01, 0.3460048E+02
 0.4974000E+01, 0.3459471E+02
 0.4976000E+01, 0.3458894E+02
 0.4978000E+01, 0.3458316E+02
 0.4980000E+01, 0.3457738E+02
 0.4982000E+01, 0.3457160E+02
 0.4984000E+01, 0.3456581E+02
 0.4986000E+01, 0.3456002E+02
 0.4988000E+01, 0.3455422E+02
 0.4990000E+01, 0.3454842E+02
 0.4992000E+01, 0.3454261E+02
 0.4994000E+01, 0.3453680E+02
 0.4996000E+01, 0.3453099E+02
 0.4998000E+01, 0.3452517E+02
 0.5000000E+01, 0.3451935E+02
 0.5002000E+01, 0.3451353E+02
 0.5004000E+01, 0.3450769E+02
 0.5006000E+01, 0.3450186E+02
 0.5008000E+01, 0.3449602E+02
 0.5010000E+01, 0.3449018E+02
 0.5012000E+01, 0.3448433E+02
 0.5014000E+01, 0.3447848E+02
 0.5016000E+01, 0.3447263E+02
 0.5018000E+01, 0.3446677E+02
 0.5020000E+01, 0.3446091E+02
 0.5022000E+01, 0.3445504E+02
 0.5024000E+01, 0.3444917E+02
 0.5026000E+01, 0.3444329E+02
 0.5028000E+01, 0.3443741E+02
 0.5030000E+01, 0.3443153E+02
 0.5032000E+01, 0.3442564E+02
 0.5034000E+01, 0.3441975E+02
 0.5036000E+01, 0.3441385E+02
 0.5038000E+01, 0.3440795E+02
 0.5040000E+01, 0.3440204E+02
 0.5042000E+01, 0.3439613E+02
 0.5044000E+01, 0.3438868E+02
 0.5046000E+01, 0.3438272E+02
 0.5048000E+01, 0.3437679E+02
 0.5050000E+01, 0.3437087E+02
 0.5052000E+01, 0.3436494E+02
 0.5054000E+01, 0.3435900E+02
 0.5056000E+01, 0.3435306E+02
 0.5058000E+01, 0.3434712E+02
 0.5060000E+01, 0.3434117E+02
 0.5062000E+01, 0.3433522E+02
 0.5064000E+01, 0.3432926E+02
 0.5066000E+01, 0.3432330E+02
 0.5068000E+01, 0.3431734E+02
 0.5070000E+01, 0.3431137E+02
 0.5072000E+01, 0.3430540E+02
 0.5074000E+01, 0.3429942E+02
 0.5076000E+01, 0.3429344E+02
 0.5078000E+01, 0.3428745E+02
 0.5080000E+01, 0.3428146E+02
 0.5082000E+01, 0.3427547E+02
 0.5084000E+01, 0.3426947E+02
 0.5086000E+01, 0.3426347E+02
 0.5088000E+01, 0.3425746E+02
 0.5090000E+01, 0.3425145E+02
 0.5092000E+01, 0.3424544E+02
 0.5094000E+01, 0.3423942E+02
 0.5096000E+01, 0.3423340E+02
 0.5098000E+01, 0.3422737E+02
 0.5100000E+01, 0.3422134E+02
 0.5102000E+01, 0.3421530E+02
 0.5104000E+01, 0.3420926E+02
 0.5106000E+01, 0.3420322E+02
 0.5108000E+01, 0.3419717E+02
 0.5110000E+01, 0.3419112E+02
 0.5112000E+01, 0.3418506E+02
 0.5114000E+01, 0.3417900E+02
 0.5116000E+01, 0.3417294E+02
 0.5118000E+01, 0.3416687E+02
 0.5120000E+01, 0.3416080E+02
 0.5122000E+01, 0.3415472E+02
 0.5124000E+01, 0.3414864E+02
 0.5126000E+01, 0.3414256E+02
 0.5128000E+01, 0.3413646E+02
 0.5130000E+01, 0.3413037E+02
 0.5132000E+01, 0.3412428E+02
 0.5134000E+01, 0.3411817E+02
 0.5136000E+01, 0.3411206E+02
 0.5138000E+01, 0.3410596E+02
 0.5140000E+01, 0.3409984E+02
 0.5142000E+01, 0.3409372E+02
 0.5144000E+01, 0.3408760E+02
 0.5146000E+01, 0.3408147E+02
 0.5148000E+01, 0.3407534E+02
 0.5150000E+01, 0.3406921E+02
 0.5152000E+01, 0.3406307E+02
 0.5154000E+01, 0.3405693E+02
 0.5156000E+01, 0.3405078E+02
 0.5158000E+01, 0.3404463E+02
 0.5160000E+01, 0.3403847E+02
 0.5162000E+01, 0.3403231E+02
 0.5164000E+01, 0.3402615E+02
 0.5166000E+01, 0.3401998E+02
 0.5168000E+01, 0.3401381E+02
 0.5170000E+01, 0.3400763E+02
 0.5172000E+01, 0.3400145E+02
 0.5174000E+01, 0.3399527E+02
 0.5176000E+01, 0.3398908E+02
 0.5178000E+01, 0.3398289E+02
 0.5180000E+01, 0.3397669E+02
 0.5182000E+01, 0.3397049E+02
 0.5184000E+01, 0.3396429E+02
 0.5186000E+01, 0.3395808E+02
 0.5188000E+01, 0.3395187E+02
 0.5190000E+01, 0.3394565E+02
 0.5192000E+01, 0.3393943E+02
 0.5194000E+01, 0.3393320E+02
 0.5196000E+01, 0.3392698E+02
 0.5198000E+01, 0.3392074E+02
 0.5200000E+01, 0.3391451E+02
 0.5202000E+01, 0.3390826E+02
 0.5204000E+01, 0.3390202E+02
 0.5206000E+01, 0.3389577E+02
 0.5208000E+01, 0.3388951E+02
 0.5210000E+01, 0.3388326E+02
 0.5212000E+01, 0.3387700E+02
 0.5214000E+01, 0.3387073E+02
 0.5216000E+01, 0.3386446E+02
 0.5218000E+01, 0.3385819E+02
 0.5220000E+01, 0.3385191E+02
 0.5222000E+01, 0.3384563E+02
 0.5224000E+01, 0.3383935E+02
 0.5226000E+01, 0.3383306E+02
 0.5228000E+01, 0.3382676E+02
 0.5230000E+01, 0.3382047E+02
 0.5232000E+01, 0.3381417E+02
 0.5234000E+01, 0.3380786E+02
 0.5236000E+01, 0.3380155E+02
 0.5238000E+01, 0.3379524E+02
 0.5240000E+01, 0.3378892E+02
 0.5242000E+01, 0.3378260E+02
 0.5244000E+01, 0.3377628E+02
 0.5246000E+01, 0.3376995E+02
 0.5248000E+01, 0.3376361E+02
 0.5250000E+01, 0.3375728E+02
 0.5252000E+01, 0.3375094E+02
 0.5254000E+01, 0.3374459E+02
 0.5256000E+01, 0.3373824E+02
 0.5258000E+01, 0.3373189E+02
 0.5260000E+01, 0.3372554E+02
 0.5262000E+01, 0.3371918E+02
 0.5264000E+01, 0.3371281E+02
 0.5266000E+01, 0.3370644E+02
 0.5268000E+01, 0.3370007E+02
 0.5270000E+01, 0.3369370E+02
 0.5272000E+01, 0.3368732E+02
 0.5274000E+01, 0.3368093E+02
 0.5276000E+01, 0.3367455E+02
 0.5278000E+01, 0.3366816E+02
 0.5280000E+01, 0.3366176E+02
 0.5282000E+01, 0.3365536E+02
 0.5284000E+01, 0.3364896E+02
 0.5286000E+01, 0.3364256E+02
 0.5288000E+01, 0.3363615E+02
 0.5290000E+01, 0.3362973E+02
 0.5292000E+01, 0.3362331E+02
 0.5294000E+01, 0.3361689E+02
 0.5296000E+01, 0.3361047E+02
 0.5298000E+01, 0.3360404E+02
 0.5300000E+01, 0.3359761E+02
 0.5302000E+01, 0.3359117E+02
 0.5304000E+01, 0.3358473E+02
 0.5306000E+01, 0.3357829E+02
 0.5308000E+01, 0.3357184E+02
 0.5310000E+01, 0.3356539E+02
 0.5312000E+01, 0.3355893E+02
 0.5314000E+01, 0.3355247E+02
 0.5316000E+01, 0.3354601E+02
 0.5318000E+01, 0.3353954E+02
 0.5320000E+01, 0.3353307E+02
 0.5322000E+01, 0.3352660E+02
 0.5324000E+01, 0.3352012E+02
 0.5326000E+01, 0.3351364E+02
 0.5328000E+01, 0.3350716E+02
 0.5330000E+01, 0.3350067E+02
 0.5332000E+01, 0.3349417E+02
 0.5334000E+01, 0.3348768E+02
 0.5336000E+01, 0.3348118E+02
 0.5338000E+01, 0.3347468E+02
 0.5340000E+01, 0.3346817E+02
 0.5342000E+01, 0.3346166E+02
 0.5344000E+01, 0.3345515E+02
 0.5346000E+01, 0.3344863E+02
 0.5348000E+01, 0.3344211E+02
 0.5350000E+01, 0.3343558E+02
 0.5352000E+01, 0.3342905E+02
 0.5354000E+01, 0.3342252E+02
 0.5356000E+01, 0.3341599E+02
 0.5358000E+01, 0.3340945E+02
 0.5360000E+01, 0.3340290E+02
 0.5362000E+01, 0.3339636E+02
 0.5364000E+01, 0.3338981E+02
 0.5366000E+01, 0.3338326E+02
 0.5368000E+01, 0.3337670E+02
 0.5370000E+01, 0.3337014E+02
 0.5372000E+01, 0.3336357E+02
 0.5374000E+01, 0.3335701E+02
 0.5376000E+01, 0.3335044E+02
 0.5378000E+01, 0.3334386E+02
 0.5380000E+01, 0.3333728E+02
 0.5382000E+01, 0.3333070E+02
 0.5384000E+01, 0.3332412E+02
 0.5386000E+01, 0.3331753E+02
 0.5388000E+01, 0.3331094E+02
 0.5390000E+01, 0.3330434E+02
 0.5392000E+01, 0.3329774E+02
 0.5394000E+01, 0.3329114E+02
 0.5396000E+01, 0.3328454E+02
 0.5398000E+01, 0.3327793E+02
 0.5400000E+01, 0.3327132E+02
 0.5402000E+01, 0.3326470E+02
 0.5404000E+01, 0.3325808E+02
 0.5406000E+01, 0.3325146E+02
 0.5408000E+01, 0.3324483E+02
 0.5410000E+01, 0.3323820E+02
 0.5412000E+01, 0.3323157E+02
 0.5414000E+01, 0.3322493E+02
 0.5416000E+01, 0.3321830E+02
 0.5418000E+01, 0.3321165E+02
 0.5420000E+01, 0.3320501E+02
 0.5422000E+01, 0.3319836E+02
 0.5424000E+01, 0.3319170E+02
 0.5426000E+01, 0.3318505E+02
 0.5428000E+01, 0.3317839E+02
 0.5430000E+01, 0.3317173E+02
 0.5432000E+01, 0.3316506E+02
 0.5434000E+01, 0.3315839E+02
 0.5436000E+01, 0.3315172E+02
 0.5438000E+01, 0.3314504E+02
 0.5440000E+01, 0.3313836E+02
 0.5442000E+01, 0.3313168E+02
 0.5444000E+01, 0.3312500E+02
 0.5446000E+01, 0.3311831E+02
 0.5448000E+01, 0.3311161E+02
 0.5450000E+01, 0.3310492E+02
 0.5452000E+01, 0.3309822E+02
 0.5454000E+01, 0.3309152E+02
 0.5456000E+01, 0.3308481E+02
 0.5458000E+01, 0.3307811E+02
 0.5460000E+01, 0.3307140E+02
 0.5462000E+01, 0.3306468E+02
 0.5464000E+01, 0.3305796E+02
 0.5466000E+01, 0.3305124E+02
 0.5468000E+01, 0.3304452E+02
 0.5470000E+01, 0.3303779E+02
 0.5472000E+01, 0.3303106E+02
 0.5474000E+01, 0.3302433E+02
 0.5476000E+01, 0.3301759E+02
 0.5478000E+01, 0.3301085E+02
 0.5480000E+01, 0.3300411E+02
 0.5482000E+01, 0.3299736E+02
 0.5484000E+01, 0.3299061E+02
 0.5486000E+01, 0.3298386E+02
 0.5488000E+01, 0.3297711E+02
 0.5490000E+01, 0.3297035E+02
 0.5492000E+01, 0.3296359E+02
 0.5494000E+01, 0.3295682E+02
 0.5496000E+01, 0.3295005E+02
 0.5498000E+01, 0.3294329E+02
 0.5500000E+01, 0.3293651E+02
 0.5502000E+01, 0.3292974E+02
 0.5504000E+01, 0.3292295E+02
 0.5506000E+01, 0.3291618E+02
 0.5508000E+01, 0.3290939E+02
 0.5510000E+01, 0.3290260E+02
 0.5512000E+01, 0.3289581E+02
 0.5514000E+01, 0.3288902E+02
 0.5516000E+01, 0.3288222E+02
 0.5518000E+01, 0.3287542E+02
 0.5520000E+01, 0.3286861E+02
 0.5522000E+01, 0.3286181E+02
 0.5524000E+01, 0.3285500E+02
 0.5526000E+01, 0.3284819E+02
 0.5528000E+01, 0.3284137E+02
 0.5530000E+01, 0.3283456E+02
 0.5532000E+01, 0.3282774E+02
 0.5534000E+01, 0.3282091E+02
 0.5536000E+01, 0.3281409E+02
 0.5538000E+01, 0.3280725E+02
 0.5540000E+01, 0.3280042E+02
 0.5542000E+01, 0.3279359E+02
 0.5544000E+01, 0.3278675E+02
 0.5546000E+01, 0.3277991E+02
 0.5548000E+01, 0.3277307E+02
 0.5550000E+01, 0.3276622E+02
 0.5552000E+01, 0.3275937E+02
 0.5554000E+01, 0.3275252E+02
 0.5556000E+01, 0.3274567E+02
 0.5558000E+01, 0.3273881E+02
 0.5560000E+01, 0.3273195E+02
 0.5562000E+01, 0.3272509E+02
 0.5564000E+01, 0.3271822E+02
 0.5566000E+01, 0.3271135E+02
 0.5568000E+01, 0.3270448E+02
 0.5570000E+01, 0.3269761E+02
 0.5572000E+01, 0.3269073E+02
 0.5574000E+01, 0.3268385E+02
