@IP,IOH,INB,IRF,IBS,IPARA [MA]  vs t@
X,IP,IOH,INB,IRF,IBS,IPARA
 0.9352000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9354000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9356000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9358000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9360000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9362000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9364000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9366000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9368000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9370000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9372000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9374000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9376000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9378000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9380000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9382000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9384000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9386000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9388000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9390000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9392000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9394000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9396000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9398000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9400000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9402000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9404000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9406000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9408000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9410000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9412000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9414000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9416000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9418000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9420000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9422000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9424000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9426000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9428000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9430000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9432000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9434000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9436000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9438000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9440000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9442000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9444000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9446000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9448000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9450000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9452000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9454000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9456000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9458000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9460000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9462000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9464000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9466000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9468000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9470000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9472000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9474000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9476000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9478000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9480000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9482000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9484000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9486000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9488000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9490000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9492000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9494000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9496000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9498000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9500000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9502000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9504000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9506000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9508000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9510000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9512000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9514000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9516000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9518000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9520000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9522000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9524000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9526000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9528000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9530000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9532000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9534000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9536000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9538000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9540000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9542000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9544000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9546000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9548000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9550000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9552000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9554000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9556000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9558000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9560000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9562000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9564000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9566000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9568000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9570000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9572000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9574000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9576000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9578000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9580000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9582000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9584000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9586000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9588000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9590000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9592000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9594000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9596000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9598000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9600000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9602000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9604000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9606000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9608000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9610000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9612000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9614000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9616000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9618000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9620000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9622000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9624000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9626000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9628000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9630000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9632000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9634000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9636000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9638000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9640000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9642000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9644000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9646000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9648000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9650000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9652000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9654000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9656000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9658000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9660000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9662000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9664000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9666000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9668000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9670000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9672000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9674000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9676000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9678000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9680000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9682000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9684000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9686000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9688000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9690000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9692000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9694000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9696000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9698000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9700000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9702000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9704000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9706000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9708000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9710000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9712000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9714000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9716000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9718000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9720000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9722000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9724000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9726000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9728000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9730000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9732000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9734000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9736000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9738000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9740000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9742000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
