@POUT,PCX,PIE,PRL,PCON [MW]  vs t@
X,POUT,PCX,PIE,PRL,PCON
 0.1720000E+02, 0.5462146E+02, 0.0000000E+00, 0.0000000E+00, 0.5804441E+01, 0.4881701E+02,
 0.1722000E+02, 0.5476033E+02, 0.0000000E+00, 0.0000000E+00, 0.5814298E+01, 0.4894604E+02,
 0.1724000E+02, 0.5489925E+02, 0.0000000E+00, 0.0000000E+00, 0.5824116E+01, 0.4907514E+02,
 0.1726000E+02, 0.5503828E+02, 0.0000000E+00, 0.0000000E+00, 0.5833898E+01, 0.4920438E+02,
 0.1728000E+02, 0.5517746E+02, 0.0000000E+00, 0.0000000E+00, 0.5843642E+01, 0.4933382E+02,
 0.1730000E+02, 0.5531686E+02, 0.0000000E+00, 0.0000000E+00, 0.5853352E+01, 0.4946350E+02,
 0.1732000E+02, 0.5545653E+02, 0.0000000E+00, 0.0000000E+00, 0.5863027E+01, 0.4959350E+02,
 0.1734000E+02, 0.5559652E+02, 0.0000000E+00, 0.0000000E+00, 0.5872669E+01, 0.4972385E+02,
 0.1736000E+02, 0.5573688E+02, 0.0000000E+00, 0.0000000E+00, 0.5882277E+01, 0.4985461E+02,
 0.1738000E+02, 0.5587766E+02, 0.0000000E+00, 0.0000000E+00, 0.5891853E+01, 0.4998581E+02,
 0.1740000E+02, 0.5601890E+02, 0.0000000E+00, 0.0000000E+00, 0.5901397E+01, 0.5011750E+02,
 0.1742000E+02, 0.5616065E+02, 0.0000000E+00, 0.0000000E+00, 0.5910910E+01, 0.5024974E+02,
 0.1744000E+02, 0.5630293E+02, 0.0000000E+00, 0.0000000E+00, 0.5920392E+01, 0.5038254E+02,
 0.1746000E+02, 0.5644580E+02, 0.0000000E+00, 0.0000000E+00, 0.5929844E+01, 0.5051595E+02,
 0.1748000E+02, 0.5658928E+02, 0.0000000E+00, 0.0000000E+00, 0.5939266E+01, 0.5065001E+02,
 0.1750000E+02, 0.5673340E+02, 0.0000000E+00, 0.0000000E+00, 0.5948658E+01, 0.5078474E+02,
 0.1752000E+02, 0.5687820E+02, 0.0000000E+00, 0.0000000E+00, 0.5958021E+01, 0.5092018E+02,
 0.1754000E+02, 0.5702370E+02, 0.0000000E+00, 0.0000000E+00, 0.5967355E+01, 0.5105635E+02,
 0.1756000E+02, 0.5716994E+02, 0.0000000E+00, 0.0000000E+00, 0.5976660E+01, 0.5119328E+02,
 0.1758000E+02, 0.5731693E+02, 0.0000000E+00, 0.0000000E+00, 0.5985937E+01, 0.5133100E+02,
 0.1760000E+02, 0.5746471E+02, 0.0000000E+00, 0.0000000E+00, 0.5995186E+01, 0.5146952E+02,
 0.1762000E+02, 0.5761328E+02, 0.0000000E+00, 0.0000000E+00, 0.6004406E+01, 0.5160887E+02,
 0.1764000E+02, 0.5776267E+02, 0.0000000E+00, 0.0000000E+00, 0.6013598E+01, 0.5174907E+02,
 0.1766000E+02, 0.5791289E+02, 0.0000000E+00, 0.0000000E+00, 0.6022762E+01, 0.5189013E+02,
 0.1768000E+02, 0.5806397E+02, 0.0000000E+00, 0.0000000E+00, 0.6031899E+01, 0.5203207E+02,
 0.1770000E+02, 0.5821591E+02, 0.0000000E+00, 0.0000000E+00, 0.6041008E+01, 0.5217490E+02,
 0.1772000E+02, 0.5836873E+02, 0.0000000E+00, 0.0000000E+00, 0.6050088E+01, 0.5231864E+02,
 0.1774000E+02, 0.5852244E+02, 0.0000000E+00, 0.0000000E+00, 0.6059141E+01, 0.5246329E+02,
 0.1776000E+02, 0.5867704E+02, 0.0000000E+00, 0.0000000E+00, 0.6068166E+01, 0.5260888E+02,
 0.1778000E+02, 0.5883255E+02, 0.0000000E+00, 0.0000000E+00, 0.6077163E+01, 0.5275539E+02,
 0.1780000E+02, 0.5898898E+02, 0.0000000E+00, 0.0000000E+00, 0.6086132E+01, 0.5290284E+02,
 0.1782000E+02, 0.5914631E+02, 0.0000000E+00, 0.0000000E+00, 0.6095073E+01, 0.5305124E+02,
 0.1784000E+02, 0.5930457E+02, 0.0000000E+00, 0.0000000E+00, 0.6103985E+01, 0.5320059E+02,
 0.1786000E+02, 0.5946376E+02, 0.0000000E+00, 0.0000000E+00, 0.6112870E+01, 0.5335089E+02,
 0.1788000E+02, 0.5962387E+02, 0.0000000E+00, 0.0000000E+00, 0.6121726E+01, 0.5350214E+02,
 0.1790000E+02, 0.5978490E+02, 0.0000000E+00, 0.0000000E+00, 0.6130553E+01, 0.5365435E+02,
 0.1792000E+02, 0.5994687E+02, 0.0000000E+00, 0.0000000E+00, 0.6139352E+01, 0.5380751E+02,
 0.1794000E+02, 0.6010975E+02, 0.0000000E+00, 0.0000000E+00, 0.6148121E+01, 0.5396163E+02,
 0.1796000E+02, 0.6027355E+02, 0.0000000E+00, 0.0000000E+00, 0.6156862E+01, 0.5411669E+02,
 0.1798000E+02, 0.6043827E+02, 0.0000000E+00, 0.0000000E+00, 0.6165574E+01, 0.5427270E+02,
 0.1800000E+02, 0.6060390E+02, 0.0000000E+00, 0.0000000E+00, 0.6174256E+01, 0.5442965E+02,
 0.1802000E+02, 0.6077044E+02, 0.0000000E+00, 0.0000000E+00, 0.6182909E+01, 0.5458753E+02,
 0.1804000E+02, 0.6093787E+02, 0.0000000E+00, 0.0000000E+00, 0.6191531E+01, 0.5474634E+02,
 0.1806000E+02, 0.6110620E+02, 0.0000000E+00, 0.0000000E+00, 0.6200123E+01, 0.5490607E+02,
 0.1808000E+02, 0.6127541E+02, 0.0000000E+00, 0.0000000E+00, 0.6208686E+01, 0.5506672E+02,
 0.1810000E+02, 0.6144549E+02, 0.0000000E+00, 0.0000000E+00, 0.6217217E+01, 0.5522828E+02,
 0.1812000E+02, 0.6161644E+02, 0.0000000E+00, 0.0000000E+00, 0.6225718E+01, 0.5539072E+02,
 0.1814000E+02, 0.6178824E+02, 0.0000000E+00, 0.0000000E+00, 0.6234189E+01, 0.5555405E+02,
 0.1816000E+02, 0.6196088E+02, 0.0000000E+00, 0.0000000E+00, 0.6242628E+01, 0.5571826E+02,
 0.1818000E+02, 0.6213436E+02, 0.0000000E+00, 0.0000000E+00, 0.6251035E+01, 0.5588332E+02,
 0.1820000E+02, 0.6230865E+02, 0.0000000E+00, 0.0000000E+00, 0.6259411E+01, 0.5604924E+02,
 0.1822000E+02, 0.6248375E+02, 0.0000000E+00, 0.0000000E+00, 0.6267755E+01, 0.5621600E+02,
 0.1824000E+02, 0.6265964E+02, 0.0000000E+00, 0.0000000E+00, 0.6276067E+01, 0.5638357E+02,
 0.1826000E+02, 0.6283631E+02, 0.0000000E+00, 0.0000000E+00, 0.6284346E+01, 0.5655196E+02,
 0.1828000E+02, 0.6301374E+02, 0.0000000E+00, 0.0000000E+00, 0.6292593E+01, 0.5672115E+02,
 0.1830000E+02, 0.6319192E+02, 0.0000000E+00, 0.0000000E+00, 0.6300807E+01, 0.5689111E+02,
 0.1832000E+02, 0.6337083E+02, 0.0000000E+00, 0.0000000E+00, 0.6308988E+01, 0.5706184E+02,
 0.1834000E+02, 0.6355046E+02, 0.0000000E+00, 0.0000000E+00, 0.6317136E+01, 0.5723332E+02,
 0.1836000E+02, 0.6373079E+02, 0.0000000E+00, 0.0000000E+00, 0.6325250E+01, 0.5740553E+02,
 0.1838000E+02, 0.6391180E+02, 0.0000000E+00, 0.0000000E+00, 0.6333331E+01, 0.5757847E+02,
 0.1840000E+02, 0.6409348E+02, 0.0000000E+00, 0.0000000E+00, 0.6341377E+01, 0.5775211E+02,
 0.1842000E+02, 0.6427581E+02, 0.0000000E+00, 0.0000000E+00, 0.6349389E+01, 0.5792642E+02,
 0.1844000E+02, 0.6445877E+02, 0.0000000E+00, 0.0000000E+00, 0.6357367E+01, 0.5810141E+02,
 0.1846000E+02, 0.6464235E+02, 0.0000000E+00, 0.0000000E+00, 0.6365310E+01, 0.5827704E+02,
 0.1848000E+02, 0.6482652E+02, 0.0000000E+00, 0.0000000E+00, 0.6373218E+01, 0.5845330E+02,
 0.1850000E+02, 0.6501127E+02, 0.0000000E+00, 0.0000000E+00, 0.6381091E+01, 0.5863018E+02,
 0.1852000E+02, 0.6519658E+02, 0.0000000E+00, 0.0000000E+00, 0.6388929E+01, 0.5880765E+02,
 0.1854000E+02, 0.6538242E+02, 0.0000000E+00, 0.0000000E+00, 0.6396732E+01, 0.5898569E+02,
 0.1856000E+02, 0.6556879E+02, 0.0000000E+00, 0.0000000E+00, 0.6404499E+01, 0.5916430E+02,
 0.1858000E+02, 0.6575567E+02, 0.0000000E+00, 0.0000000E+00, 0.6412229E+01, 0.5934344E+02,
 0.1860000E+02, 0.6594302E+02, 0.0000000E+00, 0.0000000E+00, 0.6419924E+01, 0.5952310E+02,
 0.1862000E+02, 0.6613084E+02, 0.0000000E+00, 0.0000000E+00, 0.6427583E+01, 0.5970325E+02,
 0.1864000E+02, 0.6631911E+02, 0.0000000E+00, 0.0000000E+00, 0.6435205E+01, 0.5988390E+02,
 0.1866000E+02, 0.6650779E+02, 0.0000000E+00, 0.0000000E+00, 0.6442791E+01, 0.6006500E+02,
 0.1868000E+02, 0.6669688E+02, 0.0000000E+00, 0.0000000E+00, 0.6450339E+01, 0.6024654E+02,
 0.1870000E+02, 0.6688636E+02, 0.0000000E+00, 0.0000000E+00, 0.6457851E+01, 0.6042851E+02,
 0.1872000E+02, 0.6707620E+02, 0.0000000E+00, 0.0000000E+00, 0.6465326E+01, 0.6061088E+02,
 0.1874000E+02, 0.6726640E+02, 0.0000000E+00, 0.0000000E+00, 0.6472764E+01, 0.6079363E+02,
 0.1876000E+02, 0.6745691E+02, 0.0000000E+00, 0.0000000E+00, 0.6480164E+01, 0.6097674E+02,
 0.1878000E+02, 0.6764773E+02, 0.0000000E+00, 0.0000000E+00, 0.6487526E+01, 0.6116020E+02,
 0.1880000E+02, 0.6783883E+02, 0.0000000E+00, 0.0000000E+00, 0.6494852E+01, 0.6134398E+02,
 0.1882000E+02, 0.6803020E+02, 0.0000000E+00, 0.0000000E+00, 0.6502139E+01, 0.6152806E+02,
 0.1884000E+02, 0.6822182E+02, 0.0000000E+00, 0.0000000E+00, 0.6509388E+01, 0.6171244E+02,
 0.1886000E+02, 0.6841367E+02, 0.0000000E+00, 0.0000000E+00, 0.6516600E+01, 0.6189707E+02,
 0.1888000E+02, 0.6860572E+02, 0.0000000E+00, 0.0000000E+00, 0.6523773E+01, 0.6208195E+02,
 0.1890000E+02, 0.6879797E+02, 0.0000000E+00, 0.0000000E+00, 0.6530908E+01, 0.6226705E+02,
 0.1892000E+02, 0.6899037E+02, 0.0000000E+00, 0.0000000E+00, 0.6538005E+01, 0.6245237E+02,
 0.1894000E+02, 0.6918293E+02, 0.0000000E+00, 0.0000000E+00, 0.6545063E+01, 0.6263786E+02,
 0.1896000E+02, 0.6937561E+02, 0.0000000E+00, 0.0000000E+00, 0.6552083E+01, 0.6282353E+02,
 0.1898000E+02, 0.6956841E+02, 0.0000000E+00, 0.0000000E+00, 0.6559064E+01, 0.6300935E+02,
 0.1900000E+02, 0.6976130E+02, 0.0000000E+00, 0.0000000E+00, 0.6566007E+01, 0.6319529E+02,
 0.1902000E+02, 0.6995425E+02, 0.0000000E+00, 0.0000000E+00, 0.6572911E+01, 0.6338134E+02,
 0.1904000E+02, 0.7014726E+02, 0.0000000E+00, 0.0000000E+00, 0.6579776E+01, 0.6356749E+02,
 0.1906000E+02, 0.7034031E+02, 0.0000000E+00, 0.0000000E+00, 0.6586603E+01, 0.6375371E+02,
 0.1908000E+02, 0.7053337E+02, 0.0000000E+00, 0.0000000E+00, 0.6593390E+01, 0.6393998E+02,
 0.1910000E+02, 0.7072643E+02, 0.0000000E+00, 0.0000000E+00, 0.6600139E+01, 0.6412628E+02,
 0.1912000E+02, 0.7091946E+02, 0.0000000E+00, 0.0000000E+00, 0.6606849E+01, 0.6431261E+02,
 0.1914000E+02, 0.7111245E+02, 0.0000000E+00, 0.0000000E+00, 0.6613519E+01, 0.6449893E+02,
 0.1916000E+02, 0.7130539E+02, 0.0000000E+00, 0.0000000E+00, 0.6620151E+01, 0.6468524E+02,
 0.1918000E+02, 0.7149825E+02, 0.0000000E+00, 0.0000000E+00, 0.6626743E+01, 0.6487151E+02,
 0.1920000E+02, 0.7169102E+02, 0.0000000E+00, 0.0000000E+00, 0.6633296E+01, 0.6505772E+02,
 0.1922000E+02, 0.7188367E+02, 0.0000000E+00, 0.0000000E+00, 0.6639811E+01, 0.6524386E+02,
 0.1924000E+02, 0.7207620E+02, 0.0000000E+00, 0.0000000E+00, 0.6646286E+01, 0.6542991E+02,
 0.1926000E+02, 0.7226859E+02, 0.0000000E+00, 0.0000000E+00, 0.6652723E+01, 0.6561587E+02,
 0.1928000E+02, 0.7246080E+02, 0.0000000E+00, 0.0000000E+00, 0.6659120E+01, 0.6580168E+02,
 0.1930000E+02, 0.7265285E+02, 0.0000000E+00, 0.0000000E+00, 0.6665478E+01, 0.6598737E+02,
 0.1932000E+02, 0.7284470E+02, 0.0000000E+00, 0.0000000E+00, 0.6671797E+01, 0.6617290E+02,
 0.1934000E+02, 0.7303633E+02, 0.0000000E+00, 0.0000000E+00, 0.6678077E+01, 0.6635825E+02,
 0.1936000E+02, 0.7322774E+02, 0.0000000E+00, 0.0000000E+00, 0.6684318E+01, 0.6654342E+02,
 0.1938000E+02, 0.7341890E+02, 0.0000000E+00, 0.0000000E+00, 0.6690520E+01, 0.6672838E+02,
 0.1940000E+02, 0.7360981E+02, 0.0000000E+00, 0.0000000E+00, 0.6696682E+01, 0.6691312E+02,
 0.1942000E+02, 0.7380044E+02, 0.0000000E+00, 0.0000000E+00, 0.6702807E+01, 0.6709763E+02,
 0.1944000E+02, 0.7399078E+02, 0.0000000E+00, 0.0000000E+00, 0.6708892E+01, 0.6728188E+02,
 0.1946000E+02, 0.7418082E+02, 0.0000000E+00, 0.0000000E+00, 0.6714938E+01, 0.6746589E+02,
 0.1948000E+02, 0.7437054E+02, 0.0000000E+00, 0.0000000E+00, 0.6720946E+01, 0.6764960E+02,
 0.1950000E+02, 0.7455993E+02, 0.0000000E+00, 0.0000000E+00, 0.6726915E+01, 0.6783302E+02,
 0.1952000E+02, 0.7474897E+02, 0.0000000E+00, 0.0000000E+00, 0.6732845E+01, 0.6801612E+02,
 0.1954000E+02, 0.7493765E+02, 0.0000000E+00, 0.0000000E+00, 0.6738737E+01, 0.6819891E+02,
 0.1956000E+02, 0.7512595E+02, 0.0000000E+00, 0.0000000E+00, 0.6744590E+01, 0.6838136E+02,
 0.1958000E+02, 0.7531387E+02, 0.0000000E+00, 0.0000000E+00, 0.6750404E+01, 0.6856347E+02,
 0.1960000E+02, 0.7550138E+02, 0.0000000E+00, 0.0000000E+00, 0.6756181E+01, 0.6874520E+02,
 0.1962000E+02, 0.7568848E+02, 0.0000000E+00, 0.0000000E+00, 0.6761919E+01, 0.6892656E+02,
 0.1964000E+02, 0.7587515E+02, 0.0000000E+00, 0.0000000E+00, 0.6767619E+01, 0.6910754E+02,
 0.1966000E+02, 0.7606139E+02, 0.0000000E+00, 0.0000000E+00, 0.6773280E+01, 0.6928810E+02,
 0.1968000E+02, 0.7624716E+02, 0.0000000E+00, 0.0000000E+00, 0.6778904E+01, 0.6946826E+02,
 0.1970000E+02, 0.7643248E+02, 0.0000000E+00, 0.0000000E+00, 0.6784490E+01, 0.6964799E+02,
 0.1972000E+02, 0.7661732E+02, 0.0000000E+00, 0.0000000E+00, 0.6790038E+01, 0.6982728E+02,
 0.1974000E+02, 0.7680167E+02, 0.0000000E+00, 0.0000000E+00, 0.6795547E+01, 0.7000612E+02,
 0.1976000E+02, 0.7698551E+02, 0.0000000E+00, 0.0000000E+00, 0.6801020E+01, 0.7018449E+02,
 0.1978000E+02, 0.7716885E+02, 0.0000000E+00, 0.0000000E+00, 0.6806455E+01, 0.7036240E+02,
 0.1980000E+02, 0.7735168E+02, 0.0000000E+00, 0.0000000E+00, 0.6811852E+01, 0.7053982E+02,
 0.1982000E+02, 0.7753396E+02, 0.0000000E+00, 0.0000000E+00, 0.6817213E+01, 0.7071674E+02,
 0.1984000E+02, 0.7771571E+02, 0.0000000E+00, 0.0000000E+00, 0.6822536E+01, 0.7089317E+02,
 0.1986000E+02, 0.7789690E+02, 0.0000000E+00, 0.0000000E+00, 0.6827822E+01, 0.7106908E+02,
 0.1988000E+02, 0.7807752E+02, 0.0000000E+00, 0.0000000E+00, 0.6833071E+01, 0.7124445E+02,
 0.1990000E+02, 0.7825758E+02, 0.0000000E+00, 0.0000000E+00, 0.6838283E+01, 0.7141930E+02,
 0.1992000E+02, 0.7843706E+02, 0.0000000E+00, 0.0000000E+00, 0.6843459E+01, 0.7159360E+02,
 0.1994000E+02, 0.7861594E+02, 0.0000000E+00, 0.0000000E+00, 0.6848598E+01, 0.7176734E+02,
 0.1996000E+02, 0.7879423E+02, 0.0000000E+00, 0.0000000E+00, 0.6853700E+01, 0.7194053E+02,
 0.1998000E+02, 0.7897190E+02, 0.0000000E+00, 0.0000000E+00, 0.6858766E+01, 0.7211314E+02,
 0.2000000E+02, 0.7914896E+02, 0.0000000E+00, 0.0000000E+00, 0.6863796E+01, 0.7228516E+02,
 0.2002000E+02, 0.7932539E+02, 0.0000000E+00, 0.0000000E+00, 0.6868790E+01, 0.7245660E+02,
 0.2004000E+02, 0.7950118E+02, 0.0000000E+00, 0.0000000E+00, 0.6873748E+01, 0.7262744E+02,
 0.2006000E+02, 0.7967634E+02, 0.0000000E+00, 0.0000000E+00, 0.6878671E+01, 0.7279767E+02,
 0.2008000E+02, 0.7985085E+02, 0.0000000E+00, 0.0000000E+00, 0.6883558E+01, 0.7296729E+02,
 0.2010000E+02, 0.8002469E+02, 0.0000000E+00, 0.0000000E+00, 0.6888409E+01, 0.7313628E+02,
 0.2012000E+02, 0.8019788E+02, 0.0000000E+00, 0.0000000E+00, 0.6893225E+01, 0.7330465E+02,
 0.2014000E+02, 0.8037038E+02, 0.0000000E+00, 0.0000000E+00, 0.6898006E+01, 0.7347237E+02,
 0.2016000E+02, 0.8054221E+02, 0.0000000E+00, 0.0000000E+00, 0.6902752E+01, 0.7363946E+02,
 0.2018000E+02, 0.8071336E+02, 0.0000000E+00, 0.0000000E+00, 0.6907463E+01, 0.7380590E+02,
 0.2020000E+02, 0.8088382E+02, 0.0000000E+00, 0.0000000E+00, 0.6912139E+01, 0.7397168E+02,
 0.2022000E+02, 0.8105357E+02, 0.0000000E+00, 0.0000000E+00, 0.6916781E+01, 0.7413680E+02,
 0.2024000E+02, 0.8122263E+02, 0.0000000E+00, 0.0000000E+00, 0.6921389E+01, 0.7430124E+02,
 0.2026000E+02, 0.8139097E+02, 0.0000000E+00, 0.0000000E+00, 0.6925962E+01, 0.7446500E+02,
 0.2028000E+02, 0.8155859E+02, 0.0000000E+00, 0.0000000E+00, 0.6930501E+01, 0.7462810E+02,
 0.2030000E+02, 0.8172550E+02, 0.0000000E+00, 0.0000000E+00, 0.6935007E+01, 0.7479049E+02,
 0.2032000E+02, 0.8189168E+02, 0.0000000E+00, 0.0000000E+00, 0.6939478E+01, 0.7495220E+02,
 0.2034000E+02, 0.8205712E+02, 0.0000000E+00, 0.0000000E+00, 0.6943916E+01, 0.7511320E+02,
 0.2036000E+02, 0.8222183E+02, 0.0000000E+00, 0.0000000E+00, 0.6948321E+01, 0.7527351E+02,
 0.2038000E+02, 0.8238580E+02, 0.0000000E+00, 0.0000000E+00, 0.6952692E+01, 0.7543311E+02,
 0.2040000E+02, 0.8254903E+02, 0.0000000E+00, 0.0000000E+00, 0.6957031E+01, 0.7559199E+02,
 0.2042000E+02, 0.8271149E+02, 0.0000000E+00, 0.0000000E+00, 0.6961336E+01, 0.7575016E+02,
 0.2044000E+02, 0.8287321E+02, 0.0000000E+00, 0.0000000E+00, 0.6965609E+01, 0.7590760E+02,
 0.2046000E+02, 0.8303417E+02, 0.0000000E+00, 0.0000000E+00, 0.6969849E+01, 0.7606432E+02,
 0.2048000E+02, 0.8319437E+02, 0.0000000E+00, 0.0000000E+00, 0.6974057E+01, 0.7622031E+02,
 0.2050000E+02, 0.8335380E+02, 0.0000000E+00, 0.0000000E+00, 0.6978232E+01, 0.7637556E+02,
 0.2052000E+02, 0.8351245E+02, 0.0000000E+00, 0.0000000E+00, 0.6982376E+01, 0.7653008E+02,
 0.2054000E+02, 0.8367034E+02, 0.0000000E+00, 0.0000000E+00, 0.6986488E+01, 0.7668385E+02,
 0.2056000E+02, 0.8382745E+02, 0.0000000E+00, 0.0000000E+00, 0.6990568E+01, 0.7683688E+02,
 0.2058000E+02, 0.8398378E+02, 0.0000000E+00, 0.0000000E+00, 0.6994617E+01, 0.7698916E+02,
 0.2060000E+02, 0.8413933E+02, 0.0000000E+00, 0.0000000E+00, 0.6998633E+01, 0.7714069E+02,
 0.2062000E+02, 0.8429409E+02, 0.0000000E+00, 0.0000000E+00, 0.7002620E+01, 0.7729147E+02,
 0.2064000E+02, 0.8444807E+02, 0.0000000E+00, 0.0000000E+00, 0.7006575E+01, 0.7744149E+02,
 0.2066000E+02, 0.8460125E+02, 0.0000000E+00, 0.0000000E+00, 0.7010499E+01, 0.7759075E+02,
 0.2068000E+02, 0.8475365E+02, 0.0000000E+00, 0.0000000E+00, 0.7014392E+01, 0.7773925E+02,
 0.2070000E+02, 0.8490524E+02, 0.0000000E+00, 0.0000000E+00, 0.7018256E+01, 0.7788699E+02,
 0.2072000E+02, 0.8505605E+02, 0.0000000E+00, 0.0000000E+00, 0.7022089E+01, 0.7803395E+02,
 0.2074000E+02, 0.8520605E+02, 0.0000000E+00, 0.0000000E+00, 0.7025891E+01, 0.7818016E+02,
 0.2076000E+02, 0.8535525E+02, 0.0000000E+00, 0.0000000E+00, 0.7029665E+01, 0.7832558E+02,
 0.2078000E+02, 0.8550365E+02, 0.0000000E+00, 0.0000000E+00, 0.7033408E+01, 0.7847025E+02,
 0.2080000E+02, 0.8565125E+02, 0.0000000E+00, 0.0000000E+00, 0.7037121E+01, 0.7861413E+02,
 0.2082000E+02, 0.8579804E+02, 0.0000000E+00, 0.0000000E+00, 0.7040805E+01, 0.7875724E+02,
 0.2084000E+02, 0.8594403E+02, 0.0000000E+00, 0.0000000E+00, 0.7044460E+01, 0.7889957E+02,
 0.2086000E+02, 0.8608922E+02, 0.0000000E+00, 0.0000000E+00, 0.7048087E+01, 0.7904113E+02,
 0.2088000E+02, 0.8623359E+02, 0.0000000E+00, 0.0000000E+00, 0.7051684E+01, 0.7918190E+02,
 0.2090000E+02, 0.8637715E+02, 0.0000000E+00, 0.0000000E+00, 0.7055252E+01, 0.7932190E+02,
 0.2092000E+02, 0.8651991E+02, 0.0000000E+00, 0.0000000E+00, 0.7058792E+01, 0.7946111E+02,
 0.2094000E+02, 0.8666186E+02, 0.0000000E+00, 0.0000000E+00, 0.7062304E+01, 0.7959956E+02,
 0.2096000E+02, 0.8680299E+02, 0.0000000E+00, 0.0000000E+00, 0.7065788E+01, 0.7973721E+02,
 0.2098000E+02, 0.8694332E+02, 0.0000000E+00, 0.0000000E+00, 0.7069243E+01, 0.7987408E+02,
 0.2100000E+02, 0.8708284E+02, 0.0000000E+00, 0.0000000E+00, 0.7072671E+01, 0.8001016E+02,
 0.2102000E+02, 0.8722154E+02, 0.0000000E+00, 0.0000000E+00, 0.7076072E+01, 0.8014547E+02,
 0.2104000E+02, 0.8735944E+02, 0.0000000E+00, 0.0000000E+00, 0.7079444E+01, 0.8027999E+02,
 0.2106000E+02, 0.8749652E+02, 0.0000000E+00, 0.0000000E+00, 0.7082790E+01, 0.8041373E+02,
 0.2108000E+02, 0.8763279E+02, 0.0000000E+00, 0.0000000E+00, 0.7086109E+01, 0.8054668E+02,
 0.2110000E+02, 0.8776826E+02, 0.0000000E+00, 0.0000000E+00, 0.7089400E+01, 0.8067886E+02,
 0.2112000E+02, 0.8790291E+02, 0.0000000E+00, 0.0000000E+00, 0.7092666E+01, 0.8081024E+02,
 0.2114000E+02, 0.8803675E+02, 0.0000000E+00, 0.0000000E+00, 0.7095904E+01, 0.8094084E+02,
 0.2116000E+02, 0.8816978E+02, 0.0000000E+00, 0.0000000E+00, 0.7099116E+01, 0.8107066E+02,
 0.2118000E+02, 0.8830201E+02, 0.0000000E+00, 0.0000000E+00, 0.7102302E+01, 0.8119971E+02,
 0.2120000E+02, 0.8843343E+02, 0.0000000E+00, 0.0000000E+00, 0.7105462E+01, 0.8132796E+02,
 0.2122000E+02, 0.8856404E+02, 0.0000000E+00, 0.0000000E+00, 0.7108596E+01, 0.8145544E+02,
 0.2124000E+02, 0.8869385E+02, 0.0000000E+00, 0.0000000E+00, 0.7111705E+01, 0.8158214E+02,
 0.2126000E+02, 0.8882285E+02, 0.0000000E+00, 0.0000000E+00, 0.7114788E+01, 0.8170806E+02,
 0.2128000E+02, 0.8895105E+02, 0.0000000E+00, 0.0000000E+00, 0.7117846E+01, 0.8183320E+02,
 0.2130000E+02, 0.8907845E+02, 0.0000000E+00, 0.0000000E+00, 0.7120879E+01, 0.8195757E+02,
 0.2132000E+02, 0.8920505E+02, 0.0000000E+00, 0.0000000E+00, 0.7123887E+01, 0.8208116E+02,
 0.2134000E+02, 0.8933084E+02, 0.0000000E+00, 0.0000000E+00, 0.7126869E+01, 0.8220397E+02,
 0.2136000E+02, 0.8945584E+02, 0.0000000E+00, 0.0000000E+00, 0.7129828E+01, 0.8232601E+02,
 0.2138000E+02, 0.8958004E+02, 0.0000000E+00, 0.0000000E+00, 0.7132762E+01, 0.8244728E+02,
 0.2140000E+02, 0.8970345E+02, 0.0000000E+00, 0.0000000E+00, 0.7135672E+01, 0.8256778E+02,
 0.2142000E+02, 0.8982607E+02, 0.0000000E+00, 0.0000000E+00, 0.7138557E+01, 0.8268751E+02,
 0.2144000E+02, 0.8994788E+02, 0.0000000E+00, 0.0000000E+00, 0.7141419E+01, 0.8280647E+02,
 0.2146000E+02, 0.9006892E+02, 0.0000000E+00, 0.0000000E+00, 0.7144257E+01, 0.8292466E+02,
 0.2148000E+02, 0.9018916E+02, 0.0000000E+00, 0.0000000E+00, 0.7147071E+01, 0.8304209E+02,
 0.2150000E+02, 0.9030862E+02, 0.0000000E+00, 0.0000000E+00, 0.7149862E+01, 0.8315876E+02,
 0.2152000E+02, 0.9042729E+02, 0.0000000E+00, 0.0000000E+00, 0.7152630E+01, 0.8327466E+02,
 0.2154000E+02, 0.9054519E+02, 0.0000000E+00, 0.0000000E+00, 0.7155375E+01, 0.8338981E+02,
 0.2156000E+02, 0.9066230E+02, 0.0000000E+00, 0.0000000E+00, 0.7158096E+01, 0.8350420E+02,
 0.2158000E+02, 0.9077863E+02, 0.0000000E+00, 0.0000000E+00, 0.7160795E+01, 0.8361784E+02,
 0.2160000E+02, 0.9089420E+02, 0.0000000E+00, 0.0000000E+00, 0.7163471E+01, 0.8373072E+02,
 0.2162000E+02, 0.9100898E+02, 0.0000000E+00, 0.0000000E+00, 0.7166125E+01, 0.8384285E+02,
 0.2164000E+02, 0.9112299E+02, 0.0000000E+00, 0.0000000E+00, 0.7168757E+01, 0.8395424E+02,
 0.2166000E+02, 0.9123624E+02, 0.0000000E+00, 0.0000000E+00, 0.7171367E+01, 0.8406487E+02,
 0.2168000E+02, 0.9134872E+02, 0.0000000E+00, 0.0000000E+00, 0.7173954E+01, 0.8417477E+02,
 0.2170000E+02, 0.9146043E+02, 0.0000000E+00, 0.0000000E+00, 0.7176521E+01, 0.8428391E+02,
 0.2172000E+02, 0.9157140E+02, 0.0000000E+00, 0.0000000E+00, 0.7179065E+01, 0.8439233E+02,
 0.2174000E+02, 0.9168159E+02, 0.0000000E+00, 0.0000000E+00, 0.7181588E+01, 0.8450000E+02,
