@PIN,POH,PNB,PRF,PNF,PEX [MW]  vs t@
X,PIN,POH,PNB,PRF,PNF,PEX
 0.3840000E+00, 0.1523443E+03, 0.3008943E+02, 0.0000000E+00, 0.1050000E+03, 0.1725485E+02, 0.1050000E+03,
 0.3860000E+00, 0.1524055E+03, 0.3011256E+02, 0.0000000E+00, 0.1050000E+03, 0.1729296E+02, 0.1050000E+03,
 0.3880000E+00, 0.1524665E+03, 0.3013541E+02, 0.0000000E+00, 0.1050000E+03, 0.1733109E+02, 0.1050000E+03,
 0.3900000E+00, 0.1525272E+03, 0.3015796E+02, 0.0000000E+00, 0.1050000E+03, 0.1736925E+02, 0.1050000E+03,
 0.3920000E+00, 0.1525876E+03, 0.3018022E+02, 0.0000000E+00, 0.1050000E+03, 0.1740742E+02, 0.1050000E+03,
 0.3940000E+00, 0.1526478E+03, 0.3020220E+02, 0.0000000E+00, 0.1050000E+03, 0.1744563E+02, 0.1050000E+03,
 0.3960000E+00, 0.1527077E+03, 0.3022390E+02, 0.0000000E+00, 0.1050000E+03, 0.1748385E+02, 0.1050000E+03,
 0.3980000E+00, 0.1527674E+03, 0.3024532E+02, 0.0000000E+00, 0.1050000E+03, 0.1752209E+02, 0.1050000E+03,
 0.4000000E+00, 0.1528268E+03, 0.3026646E+02, 0.0000000E+00, 0.1050000E+03, 0.1756035E+02, 0.1050000E+03,
 0.4020000E+00, 0.1528860E+03, 0.3028733E+02, 0.0000000E+00, 0.1050000E+03, 0.1759862E+02, 0.1050000E+03,
 0.4040000E+00, 0.1529448E+03, 0.3030792E+02, 0.0000000E+00, 0.1050000E+03, 0.1763692E+02, 0.1050000E+03,
 0.4060000E+00, 0.1530035E+03, 0.3032825E+02, 0.0000000E+00, 0.1050000E+03, 0.1767523E+02, 0.1050000E+03,
 0.4080000E+00, 0.1530619E+03, 0.3034831E+02, 0.0000000E+00, 0.1050000E+03, 0.1771355E+02, 0.1050000E+03,
 0.4100000E+00, 0.1531200E+03, 0.3036810E+02, 0.0000000E+00, 0.1050000E+03, 0.1775190E+02, 0.1050000E+03,
 0.4120000E+00, 0.1531779E+03, 0.3038764E+02, 0.0000000E+00, 0.1050000E+03, 0.1779025E+02, 0.1050000E+03,
 0.4140000E+00, 0.1532355E+03, 0.3040691E+02, 0.0000000E+00, 0.1050000E+03, 0.1782862E+02, 0.1050000E+03,
 0.4160000E+00, 0.1532929E+03, 0.3042593E+02, 0.0000000E+00, 0.1050000E+03, 0.1786701E+02, 0.1050000E+03,
 0.4180000E+00, 0.1533501E+03, 0.3044469E+02, 0.0000000E+00, 0.1050000E+03, 0.1790540E+02, 0.1050000E+03,
 0.4200000E+00, 0.1534070E+03, 0.3046320E+02, 0.0000000E+00, 0.1050000E+03, 0.1794381E+02, 0.1050000E+03,
 0.4220000E+00, 0.1534637E+03, 0.3048146E+02, 0.0000000E+00, 0.1050000E+03, 0.1798223E+02, 0.1050000E+03,
 0.4240000E+00, 0.1535201E+03, 0.3049947E+02, 0.0000000E+00, 0.1050000E+03, 0.1802066E+02, 0.1050000E+03,
 0.4260000E+00, 0.1535763E+03, 0.3051724E+02, 0.0000000E+00, 0.1050000E+03, 0.1805910E+02, 0.1050000E+03,
 0.4280000E+00, 0.1536323E+03, 0.3053477E+02, 0.0000000E+00, 0.1050000E+03, 0.1809755E+02, 0.1050000E+03,
 0.4300000E+00, 0.1536881E+03, 0.3055205E+02, 0.0000000E+00, 0.1050000E+03, 0.1813601E+02, 0.1050000E+03,
 0.4320000E+00, 0.1537436E+03, 0.3056910E+02, 0.0000000E+00, 0.1050000E+03, 0.1817448E+02, 0.1050000E+03,
 0.4340000E+00, 0.1537989E+03, 0.3058591E+02, 0.0000000E+00, 0.1050000E+03, 0.1821296E+02, 0.1050000E+03,
 0.4360000E+00, 0.1538539E+03, 0.3060249E+02, 0.0000000E+00, 0.1050000E+03, 0.1825145E+02, 0.1050000E+03,
 0.4380000E+00, 0.1539088E+03, 0.3061884E+02, 0.0000000E+00, 0.1050000E+03, 0.1828995E+02, 0.1050000E+03,
 0.4400000E+00, 0.1539634E+03, 0.3063497E+02, 0.0000000E+00, 0.1050000E+03, 0.1832845E+02, 0.1050000E+03,
 0.4420000E+00, 0.1540178E+03, 0.3065086E+02, 0.0000000E+00, 0.1050000E+03, 0.1836696E+02, 0.1050000E+03,
 0.4440000E+00, 0.1540720E+03, 0.3066653E+02, 0.0000000E+00, 0.1050000E+03, 0.1840547E+02, 0.1050000E+03,
 0.4460000E+00, 0.1541260E+03, 0.3068199E+02, 0.0000000E+00, 0.1050000E+03, 0.1844400E+02, 0.1050000E+03,
 0.4480000E+00, 0.1541797E+03, 0.3069722E+02, 0.0000000E+00, 0.1050000E+03, 0.1848253E+02, 0.1050000E+03,
 0.4500000E+00, 0.1542333E+03, 0.3071223E+02, 0.0000000E+00, 0.1050000E+03, 0.1852106E+02, 0.1050000E+03,
 0.4520000E+00, 0.1542866E+03, 0.3072704E+02, 0.0000000E+00, 0.1050000E+03, 0.1855960E+02, 0.1050000E+03,
 0.4540000E+00, 0.1543398E+03, 0.3074162E+02, 0.0000000E+00, 0.1050000E+03, 0.1859815E+02, 0.1050000E+03,
 0.4560000E+00, 0.1543927E+03, 0.3075600E+02, 0.0000000E+00, 0.1050000E+03, 0.1863670E+02, 0.1050000E+03,
 0.4580000E+00, 0.1544454E+03, 0.3077018E+02, 0.0000000E+00, 0.1050000E+03, 0.1867526E+02, 0.1050000E+03,
 0.4600000E+00, 0.1544980E+03, 0.3078414E+02, 0.0000000E+00, 0.1050000E+03, 0.1871382E+02, 0.1050000E+03,
 0.4620000E+00, 0.1545503E+03, 0.3079790E+02, 0.0000000E+00, 0.1050000E+03, 0.1875239E+02, 0.1050000E+03,
 0.4640000E+00, 0.1546024E+03, 0.3081147E+02, 0.0000000E+00, 0.1050000E+03, 0.1879096E+02, 0.1050000E+03,
 0.4660000E+00, 0.1546544E+03, 0.3082483E+02, 0.0000000E+00, 0.1050000E+03, 0.1882953E+02, 0.1050000E+03,
 0.4680000E+00, 0.1547061E+03, 0.3083800E+02, 0.0000000E+00, 0.1050000E+03, 0.1886811E+02, 0.1050000E+03,
 0.4700000E+00, 0.1547577E+03, 0.3085097E+02, 0.0000000E+00, 0.1050000E+03, 0.1890670E+02, 0.1050000E+03,
 0.4720000E+00, 0.1548090E+03, 0.3086375E+02, 0.0000000E+00, 0.1050000E+03, 0.1894528E+02, 0.1050000E+03,
 0.4740000E+00, 0.1548602E+03, 0.3087634E+02, 0.0000000E+00, 0.1050000E+03, 0.1898388E+02, 0.1050000E+03,
 0.4760000E+00, 0.1549112E+03, 0.3088873E+02, 0.0000000E+00, 0.1050000E+03, 0.1902247E+02, 0.1050000E+03,
 0.4780000E+00, 0.1549620E+03, 0.3090095E+02, 0.0000000E+00, 0.1050000E+03, 0.1906107E+02, 0.1050000E+03,
 0.4800000E+00, 0.1550126E+03, 0.3091298E+02, 0.0000000E+00, 0.1050000E+03, 0.1909967E+02, 0.1050000E+03,
 0.4820000E+00, 0.1550631E+03, 0.3092482E+02, 0.0000000E+00, 0.1050000E+03, 0.1913827E+02, 0.1050000E+03,
 0.4840000E+00, 0.1551134E+03, 0.3093649E+02, 0.0000000E+00, 0.1050000E+03, 0.1917688E+02, 0.1050000E+03,
 0.4860000E+00, 0.1551635E+03, 0.3094798E+02, 0.0000000E+00, 0.1050000E+03, 0.1921549E+02, 0.1050000E+03,
 0.4880000E+00, 0.1552134E+03, 0.3095929E+02, 0.0000000E+00, 0.1050000E+03, 0.1925411E+02, 0.1050000E+03,
 0.4900000E+00, 0.1552632E+03, 0.3097043E+02, 0.0000000E+00, 0.1050000E+03, 0.1929272E+02, 0.1050000E+03,
 0.4920000E+00, 0.1553127E+03, 0.3098139E+02, 0.0000000E+00, 0.1050000E+03, 0.1933134E+02, 0.1050000E+03,
 0.4940000E+00, 0.1553622E+03, 0.3099219E+02, 0.0000000E+00, 0.1050000E+03, 0.1936996E+02, 0.1050000E+03,
 0.4960000E+00, 0.1554114E+03, 0.3100281E+02, 0.0000000E+00, 0.1050000E+03, 0.1940859E+02, 0.1050000E+03,
 0.4980000E+00, 0.1554605E+03, 0.3101327E+02, 0.0000000E+00, 0.1050000E+03, 0.1944722E+02, 0.1050000E+03,
 0.5000000E+00, 0.1555094E+03, 0.3102356E+02, 0.0000000E+00, 0.1050000E+03, 0.1948585E+02, 0.1050000E+03,
 0.5020000E+00, 0.1555582E+03, 0.3103370E+02, 0.0000000E+00, 0.1050000E+03, 0.1952448E+02, 0.1050000E+03,
 0.5040000E+00, 0.1556068E+03, 0.3104366E+02, 0.0000000E+00, 0.1050000E+03, 0.1956312E+02, 0.1050000E+03,
 0.5060000E+00, 0.1556552E+03, 0.3105347E+02, 0.0000000E+00, 0.1050000E+03, 0.1960176E+02, 0.1050000E+03,
 0.5080000E+00, 0.1557035E+03, 0.3106312E+02, 0.0000000E+00, 0.1050000E+03, 0.1964040E+02, 0.1050000E+03,
 0.5100000E+00, 0.1557517E+03, 0.3107262E+02, 0.0000000E+00, 0.1050000E+03, 0.1967904E+02, 0.1050000E+03,
 0.5120000E+00, 0.1557997E+03, 0.3108196E+02, 0.0000000E+00, 0.1050000E+03, 0.1971769E+02, 0.1050000E+03,
 0.5140000E+00, 0.1558475E+03, 0.3109115E+02, 0.0000000E+00, 0.1050000E+03, 0.1975634E+02, 0.1050000E+03,
 0.5160000E+00, 0.1558952E+03, 0.3110018E+02, 0.0000000E+00, 0.1050000E+03, 0.1979499E+02, 0.1050000E+03,
 0.5180000E+00, 0.1559427E+03, 0.3110907E+02, 0.0000000E+00, 0.1050000E+03, 0.1983364E+02, 0.1050000E+03,
 0.5200000E+00, 0.1559901E+03, 0.3111781E+02, 0.0000000E+00, 0.1050000E+03, 0.1987230E+02, 0.1050000E+03,
 0.5220000E+00, 0.1560374E+03, 0.3112640E+02, 0.0000000E+00, 0.1050000E+03, 0.1991096E+02, 0.1050000E+03,
 0.5240000E+00, 0.1560845E+03, 0.3113485E+02, 0.0000000E+00, 0.1050000E+03, 0.1994962E+02, 0.1050000E+03,
 0.5260000E+00, 0.1561314E+03, 0.3114316E+02, 0.0000000E+00, 0.1050000E+03, 0.1998828E+02, 0.1050000E+03,
 0.5280000E+00, 0.1561783E+03, 0.3115132E+02, 0.0000000E+00, 0.1050000E+03, 0.2002694E+02, 0.1050000E+03,
 0.5300000E+00, 0.1562249E+03, 0.3115934E+02, 0.0000000E+00, 0.1050000E+03, 0.2006561E+02, 0.1050000E+03,
 0.5320000E+00, 0.1562715E+03, 0.3116723E+02, 0.0000000E+00, 0.1050000E+03, 0.2010428E+02, 0.1050000E+03,
 0.5340000E+00, 0.1563179E+03, 0.3117498E+02, 0.0000000E+00, 0.1050000E+03, 0.2014295E+02, 0.1050000E+03,
 0.5360000E+00, 0.1563642E+03, 0.3118259E+02, 0.0000000E+00, 0.1050000E+03, 0.2018162E+02, 0.1050000E+03,
 0.5380000E+00, 0.1564104E+03, 0.3119007E+02, 0.0000000E+00, 0.1050000E+03, 0.2022029E+02, 0.1050000E+03,
 0.5400000E+00, 0.1564564E+03, 0.3119741E+02, 0.0000000E+00, 0.1050000E+03, 0.2025897E+02, 0.1050000E+03,
 0.5420000E+00, 0.1565023E+03, 0.3120463E+02, 0.0000000E+00, 0.1050000E+03, 0.2029765E+02, 0.1050000E+03,
 0.5440000E+00, 0.1565480E+03, 0.3121171E+02, 0.0000000E+00, 0.1050000E+03, 0.2033633E+02, 0.1050000E+03,
 0.5460000E+00, 0.1565937E+03, 0.3121867E+02, 0.0000000E+00, 0.1050000E+03, 0.2037501E+02, 0.1050000E+03,
 0.5480000E+00, 0.1566392E+03, 0.3122549E+02, 0.0000000E+00, 0.1050000E+03, 0.2041370E+02, 0.1050000E+03,
 0.5500000E+00, 0.1566846E+03, 0.3123220E+02, 0.0000000E+00, 0.1050000E+03, 0.2045238E+02, 0.1050000E+03,
 0.5520000E+00, 0.1567298E+03, 0.3123878E+02, 0.0000000E+00, 0.1050000E+03, 0.2049107E+02, 0.1050000E+03,
 0.5540000E+00, 0.1567750E+03, 0.3124523E+02, 0.0000000E+00, 0.1050000E+03, 0.2052976E+02, 0.1050000E+03,
 0.5560000E+00, 0.1568200E+03, 0.3125156E+02, 0.0000000E+00, 0.1050000E+03, 0.2056845E+02, 0.1050000E+03,
 0.5580000E+00, 0.1568649E+03, 0.3125777E+02, 0.0000000E+00, 0.1050000E+03, 0.2060715E+02, 0.1050000E+03,
 0.5600000E+00, 0.1569097E+03, 0.3126386E+02, 0.0000000E+00, 0.1050000E+03, 0.2064584E+02, 0.1050000E+03,
 0.5620000E+00, 0.1569544E+03, 0.3126983E+02, 0.0000000E+00, 0.1050000E+03, 0.2068453E+02, 0.1050000E+03,
 0.5640000E+00, 0.1569989E+03, 0.3127569E+02, 0.0000000E+00, 0.1050000E+03, 0.2072323E+02, 0.1050000E+03,
 0.5660000E+00, 0.1570434E+03, 0.3128143E+02, 0.0000000E+00, 0.1050000E+03, 0.2076193E+02, 0.1050000E+03,
 0.5680000E+00, 0.1570877E+03, 0.3128705E+02, 0.0000000E+00, 0.1050000E+03, 0.2080063E+02, 0.1050000E+03,
 0.5700000E+00, 0.1571319E+03, 0.3129256E+02, 0.0000000E+00, 0.1050000E+03, 0.2083933E+02, 0.1050000E+03,
 0.5720000E+00, 0.1571760E+03, 0.3129796E+02, 0.0000000E+00, 0.1050000E+03, 0.2087803E+02, 0.1050000E+03,
 0.5740000E+00, 0.1572200E+03, 0.3130325E+02, 0.0000000E+00, 0.1050000E+03, 0.2091673E+02, 0.1050000E+03,
 0.5760000E+00, 0.1572639E+03, 0.3130842E+02, 0.0000000E+00, 0.1050000E+03, 0.2095544E+02, 0.1050000E+03,
 0.5780000E+00, 0.1573076E+03, 0.3131349E+02, 0.0000000E+00, 0.1050000E+03, 0.2099415E+02, 0.1050000E+03,
 0.5800000E+00, 0.1573513E+03, 0.3131844E+02, 0.0000000E+00, 0.1050000E+03, 0.2103285E+02, 0.1050000E+03,
 0.5820000E+00, 0.1573949E+03, 0.3132329E+02, 0.0000000E+00, 0.1050000E+03, 0.2107156E+02, 0.1050000E+03,
 0.5840000E+00, 0.1574383E+03, 0.3132803E+02, 0.0000000E+00, 0.1050000E+03, 0.2111027E+02, 0.1050000E+03,
 0.5860000E+00, 0.1574816E+03, 0.3133267E+02, 0.0000000E+00, 0.1050000E+03, 0.2114898E+02, 0.1050000E+03,
 0.5880000E+00, 0.1575249E+03, 0.3133720E+02, 0.0000000E+00, 0.1050000E+03, 0.2118769E+02, 0.1050000E+03,
 0.5900000E+00, 0.1575680E+03, 0.3134163E+02, 0.0000000E+00, 0.1050000E+03, 0.2122640E+02, 0.1050000E+03,
 0.5920000E+00, 0.1576111E+03, 0.3134596E+02, 0.0000000E+00, 0.1050000E+03, 0.2126512E+02, 0.1050000E+03,
 0.5940000E+00, 0.1576540E+03, 0.3135018E+02, 0.0000000E+00, 0.1050000E+03, 0.2130383E+02, 0.1050000E+03,
 0.5960000E+00, 0.1576969E+03, 0.3135431E+02, 0.0000000E+00, 0.1050000E+03, 0.2134254E+02, 0.1050000E+03,
 0.5980000E+00, 0.1577396E+03, 0.3135833E+02, 0.0000000E+00, 0.1050000E+03, 0.2138126E+02, 0.1050000E+03,
 0.6000000E+00, 0.1577822E+03, 0.3136225E+02, 0.0000000E+00, 0.1050000E+03, 0.2141998E+02, 0.1050000E+03,
 0.6020000E+00, 0.1578248E+03, 0.3136608E+02, 0.0000000E+00, 0.1050000E+03, 0.2145869E+02, 0.1050000E+03,
 0.6040000E+00, 0.1578672E+03, 0.3136981E+02, 0.0000000E+00, 0.1050000E+03, 0.2149741E+02, 0.1050000E+03,
 0.6060000E+00, 0.1579096E+03, 0.3137344E+02, 0.0000000E+00, 0.1050000E+03, 0.2153613E+02, 0.1050000E+03,
 0.6080000E+00, 0.1579518E+03, 0.3137698E+02, 0.0000000E+00, 0.1050000E+03, 0.2157485E+02, 0.1050000E+03,
 0.6100000E+00, 0.1579940E+03, 0.3138042E+02, 0.0000000E+00, 0.1050000E+03, 0.2161357E+02, 0.1050000E+03,
 0.6120000E+00, 0.1580361E+03, 0.3138377E+02, 0.0000000E+00, 0.1050000E+03, 0.2165229E+02, 0.1050000E+03,
 0.6140000E+00, 0.1580780E+03, 0.3138703E+02, 0.0000000E+00, 0.1050000E+03, 0.2169102E+02, 0.1050000E+03,
 0.6160000E+00, 0.1581199E+03, 0.3139019E+02, 0.0000000E+00, 0.1050000E+03, 0.2172974E+02, 0.1050000E+03,
 0.6180000E+00, 0.1581617E+03, 0.3139326E+02, 0.0000000E+00, 0.1050000E+03, 0.2176846E+02, 0.1050000E+03,
 0.6200000E+00, 0.1582034E+03, 0.3139624E+02, 0.0000000E+00, 0.1050000E+03, 0.2180719E+02, 0.1050000E+03,
 0.6220000E+00, 0.1582451E+03, 0.3139914E+02, 0.0000000E+00, 0.1050000E+03, 0.2184591E+02, 0.1050000E+03,
 0.6240000E+00, 0.1582866E+03, 0.3140194E+02, 0.0000000E+00, 0.1050000E+03, 0.2188464E+02, 0.1050000E+03,
 0.6260000E+00, 0.1583280E+03, 0.3140465E+02, 0.0000000E+00, 0.1050000E+03, 0.2192337E+02, 0.1050000E+03,
 0.6280000E+00, 0.1583694E+03, 0.3140728E+02, 0.0000000E+00, 0.1050000E+03, 0.2196210E+02, 0.1050000E+03,
 0.6300000E+00, 0.1584106E+03, 0.3140981E+02, 0.0000000E+00, 0.1050000E+03, 0.2200083E+02, 0.1050000E+03,
 0.6320000E+00, 0.1584518E+03, 0.3141227E+02, 0.0000000E+00, 0.1050000E+03, 0.2203956E+02, 0.1050000E+03,
 0.6340000E+00, 0.1584929E+03, 0.3141463E+02, 0.0000000E+00, 0.1050000E+03, 0.2207829E+02, 0.1050000E+03,
 0.6360000E+00, 0.1585339E+03, 0.3141692E+02, 0.0000000E+00, 0.1050000E+03, 0.2211703E+02, 0.1050000E+03,
 0.6380000E+00, 0.1585749E+03, 0.3141911E+02, 0.0000000E+00, 0.1050000E+03, 0.2215576E+02, 0.1050000E+03,
 0.6400000E+00, 0.1586157E+03, 0.3142123E+02, 0.0000000E+00, 0.1050000E+03, 0.2219450E+02, 0.1050000E+03,
 0.6420000E+00, 0.1586565E+03, 0.3142326E+02, 0.0000000E+00, 0.1050000E+03, 0.2223323E+02, 0.1050000E+03,
 0.6440000E+00, 0.1586972E+03, 0.3142521E+02, 0.0000000E+00, 0.1050000E+03, 0.2227197E+02, 0.1050000E+03,
 0.6460000E+00, 0.1587378E+03, 0.3142707E+02, 0.0000000E+00, 0.1050000E+03, 0.2231071E+02, 0.1050000E+03,
 0.6480000E+00, 0.1587783E+03, 0.3142886E+02, 0.0000000E+00, 0.1050000E+03, 0.2234945E+02, 0.1050000E+03,
 0.6500000E+00, 0.1588188E+03, 0.3143057E+02, 0.0000000E+00, 0.1050000E+03, 0.2238819E+02, 0.1050000E+03,
 0.6520000E+00, 0.1588591E+03, 0.3143219E+02, 0.0000000E+00, 0.1050000E+03, 0.2242694E+02, 0.1050000E+03,
 0.6540000E+00, 0.1588994E+03, 0.3143374E+02, 0.0000000E+00, 0.1050000E+03, 0.2246568E+02, 0.1050000E+03,
 0.6560000E+00, 0.1589396E+03, 0.3143521E+02, 0.0000000E+00, 0.1050000E+03, 0.2250443E+02, 0.1050000E+03,
 0.6580000E+00, 0.1589798E+03, 0.3143660E+02, 0.0000000E+00, 0.1050000E+03, 0.2254317E+02, 0.1050000E+03,
 0.6600000E+00, 0.1590198E+03, 0.3143792E+02, 0.0000000E+00, 0.1050000E+03, 0.2258192E+02, 0.1050000E+03,
 0.6620000E+00, 0.1590598E+03, 0.3143915E+02, 0.0000000E+00, 0.1050000E+03, 0.2262067E+02, 0.1050000E+03,
 0.6640000E+00, 0.1590997E+03, 0.3144032E+02, 0.0000000E+00, 0.1050000E+03, 0.2265942E+02, 0.1050000E+03,
 0.6660000E+00, 0.1591396E+03, 0.3144140E+02, 0.0000000E+00, 0.1050000E+03, 0.2269818E+02, 0.1050000E+03,
 0.6680000E+00, 0.1591794E+03, 0.3144241E+02, 0.0000000E+00, 0.1050000E+03, 0.2273693E+02, 0.1050000E+03,
 0.6700000E+00, 0.1592190E+03, 0.3144335E+02, 0.0000000E+00, 0.1050000E+03, 0.2277569E+02, 0.1050000E+03,
 0.6720000E+00, 0.1592587E+03, 0.3144421E+02, 0.0000000E+00, 0.1050000E+03, 0.2281445E+02, 0.1050000E+03,
 0.6740000E+00, 0.1592982E+03, 0.3144500E+02, 0.0000000E+00, 0.1050000E+03, 0.2285320E+02, 0.1050000E+03,
 0.6760000E+00, 0.1593377E+03, 0.3144572E+02, 0.0000000E+00, 0.1050000E+03, 0.2289197E+02, 0.1050000E+03,
 0.6780000E+00, 0.1593771E+03, 0.3144636E+02, 0.0000000E+00, 0.1050000E+03, 0.2293073E+02, 0.1050000E+03,
 0.6800000E+00, 0.1594164E+03, 0.3144694E+02, 0.0000000E+00, 0.1050000E+03, 0.2296949E+02, 0.1050000E+03,
 0.6820000E+00, 0.1594557E+03, 0.3144744E+02, 0.0000000E+00, 0.1050000E+03, 0.2300826E+02, 0.1050000E+03,
 0.6840000E+00, 0.1594949E+03, 0.3144787E+02, 0.0000000E+00, 0.1050000E+03, 0.2304703E+02, 0.1050000E+03,
 0.6860000E+00, 0.1595340E+03, 0.3144823E+02, 0.0000000E+00, 0.1050000E+03, 0.2308579E+02, 0.1050000E+03,
 0.6880000E+00, 0.1595731E+03, 0.3144853E+02, 0.0000000E+00, 0.1050000E+03, 0.2312457E+02, 0.1050000E+03,
 0.6900000E+00, 0.1596121E+03, 0.3144875E+02, 0.0000000E+00, 0.1050000E+03, 0.2316334E+02, 0.1050000E+03,
 0.6920000E+00, 0.1596510E+03, 0.3144891E+02, 0.0000000E+00, 0.1050000E+03, 0.2320211E+02, 0.1050000E+03,
 0.6940000E+00, 0.1596899E+03, 0.3144899E+02, 0.0000000E+00, 0.1050000E+03, 0.2324089E+02, 0.1050000E+03,
 0.6960000E+00, 0.1597287E+03, 0.3144901E+02, 0.0000000E+00, 0.1050000E+03, 0.2327966E+02, 0.1050000E+03,
 0.6980000E+00, 0.1597674E+03, 0.3144897E+02, 0.0000000E+00, 0.1050000E+03, 0.2331844E+02, 0.1050000E+03,
 0.7000000E+00, 0.1598061E+03, 0.3144885E+02, 0.0000000E+00, 0.1050000E+03, 0.2335722E+02, 0.1050000E+03,
 0.7020000E+00, 0.1598447E+03, 0.3144867E+02, 0.0000000E+00, 0.1050000E+03, 0.2339601E+02, 0.1050000E+03,
 0.7040000E+00, 0.1598832E+03, 0.3144843E+02, 0.0000000E+00, 0.1050000E+03, 0.2343479E+02, 0.1050000E+03,
 0.7060000E+00, 0.1599217E+03, 0.3144812E+02, 0.0000000E+00, 0.1050000E+03, 0.2347358E+02, 0.1050000E+03,
 0.7080000E+00, 0.1599601E+03, 0.3144774E+02, 0.0000000E+00, 0.1050000E+03, 0.2351236E+02, 0.1050000E+03,
 0.7100000E+00, 0.1599985E+03, 0.3144730E+02, 0.0000000E+00, 0.1050000E+03, 0.2355115E+02, 0.1050000E+03,
 0.7120000E+00, 0.1600367E+03, 0.3144680E+02, 0.0000000E+00, 0.1050000E+03, 0.2358994E+02, 0.1050000E+03,
 0.7140000E+00, 0.1600750E+03, 0.3144624E+02, 0.0000000E+00, 0.1050000E+03, 0.2362873E+02, 0.1050000E+03,
 0.7160000E+00, 0.1601131E+03, 0.3144561E+02, 0.0000000E+00, 0.1050000E+03, 0.2366753E+02, 0.1050000E+03,
 0.7180000E+00, 0.1601512E+03, 0.3144492E+02, 0.0000000E+00, 0.1050000E+03, 0.2370633E+02, 0.1050000E+03,
 0.7200000E+00, 0.1601893E+03, 0.3144416E+02, 0.0000000E+00, 0.1050000E+03, 0.2374512E+02, 0.1050000E+03,
 0.7220000E+00, 0.1602273E+03, 0.3144335E+02, 0.0000000E+00, 0.1050000E+03, 0.2378392E+02, 0.1050000E+03,
 0.7240000E+00, 0.1602652E+03, 0.3144248E+02, 0.0000000E+00, 0.1050000E+03, 0.2382272E+02, 0.1050000E+03,
 0.7260000E+00, 0.1603031E+03, 0.3144154E+02, 0.0000000E+00, 0.1050000E+03, 0.2386152E+02, 0.1050000E+03,
 0.7280000E+00, 0.1603409E+03, 0.3144055E+02, 0.0000000E+00, 0.1050000E+03, 0.2390033E+02, 0.1050000E+03,
 0.7300000E+00, 0.1603786E+03, 0.3143949E+02, 0.0000000E+00, 0.1050000E+03, 0.2393913E+02, 0.1050000E+03,
 0.7320000E+00, 0.1604163E+03, 0.3143838E+02, 0.0000000E+00, 0.1050000E+03, 0.2397794E+02, 0.1050000E+03,
 0.7340000E+00, 0.1604540E+03, 0.3143721E+02, 0.0000000E+00, 0.1050000E+03, 0.2401675E+02, 0.1050000E+03,
 0.7360000E+00, 0.1604915E+03, 0.3143598E+02, 0.0000000E+00, 0.1050000E+03, 0.2405556E+02, 0.1050000E+03,
 0.7380000E+00, 0.1605291E+03, 0.3143469E+02, 0.0000000E+00, 0.1050000E+03, 0.2409438E+02, 0.1050000E+03,
 0.7400000E+00, 0.1605665E+03, 0.3143335E+02, 0.0000000E+00, 0.1050000E+03, 0.2413319E+02, 0.1050000E+03,
 0.7420000E+00, 0.1606039E+03, 0.3143194E+02, 0.0000000E+00, 0.1050000E+03, 0.2417200E+02, 0.1050000E+03,
 0.7440000E+00, 0.1606413E+03, 0.3143048E+02, 0.0000000E+00, 0.1050000E+03, 0.2421082E+02, 0.1050000E+03,
 0.7460000E+00, 0.1606786E+03, 0.3142897E+02, 0.0000000E+00, 0.1050000E+03, 0.2424964E+02, 0.1050000E+03,
 0.7480000E+00, 0.1607159E+03, 0.3142740E+02, 0.0000000E+00, 0.1050000E+03, 0.2428846E+02, 0.1050000E+03,
 0.7500000E+00, 0.1607531E+03, 0.3142577E+02, 0.0000000E+00, 0.1050000E+03, 0.2432729E+02, 0.1050000E+03,
 0.7520000E+00, 0.1607902E+03, 0.3142409E+02, 0.0000000E+00, 0.1050000E+03, 0.2436611E+02, 0.1050000E+03,
 0.7540000E+00, 0.1608273E+03, 0.3142236E+02, 0.0000000E+00, 0.1050000E+03, 0.2440494E+02, 0.1050000E+03,
 0.7560000E+00, 0.1608643E+03, 0.3142057E+02, 0.0000000E+00, 0.1050000E+03, 0.2444377E+02, 0.1050000E+03,
 0.7580000E+00, 0.1609013E+03, 0.3141872E+02, 0.0000000E+00, 0.1050000E+03, 0.2448260E+02, 0.1050000E+03,
 0.7600000E+00, 0.1609382E+03, 0.3141683E+02, 0.0000000E+00, 0.1050000E+03, 0.2452143E+02, 0.1050000E+03,
 0.7620000E+00, 0.1609751E+03, 0.3141488E+02, 0.0000000E+00, 0.1050000E+03, 0.2456026E+02, 0.1050000E+03,
 0.7640000E+00, 0.1610120E+03, 0.3141287E+02, 0.0000000E+00, 0.1050000E+03, 0.2459910E+02, 0.1050000E+03,
 0.7660000E+00, 0.1610488E+03, 0.3141082E+02, 0.0000000E+00, 0.1050000E+03, 0.2463794E+02, 0.1050000E+03,
 0.7680000E+00, 0.1610855E+03, 0.3140872E+02, 0.0000000E+00, 0.1050000E+03, 0.2467677E+02, 0.1050000E+03,
 0.7700000E+00, 0.1611222E+03, 0.3140656E+02, 0.0000000E+00, 0.1050000E+03, 0.2471562E+02, 0.1050000E+03,
 0.7720000E+00, 0.1611588E+03, 0.3140435E+02, 0.0000000E+00, 0.1050000E+03, 0.2475446E+02, 0.1050000E+03,
 0.7740000E+00, 0.1611954E+03, 0.3140209E+02, 0.0000000E+00, 0.1050000E+03, 0.2479330E+02, 0.1050000E+03,
