@BETAa,BETA0,[%],BETAN  vs t@
X,Y1,Y2,Y3
 0.2398000E+01, 0.9466299E+00, 0.2153068E+01, 0.1058666E+01,
 0.2400000E+01, 0.9469042E+00, 0.2154446E+01, 0.1058973E+01,
 0.2402000E+01, 0.9471788E+00, 0.2155828E+01, 0.1059280E+01,
 0.2404000E+01, 0.9474536E+00, 0.2157211E+01, 0.1059587E+01,
 0.2406000E+01, 0.9477283E+00, 0.2158597E+01, 0.1059894E+01,
 0.2408000E+01, 0.9480033E+00, 0.2159985E+01, 0.1060202E+01,
 0.2410000E+01, 0.9482783E+00, 0.2161376E+01, 0.1060509E+01,
 0.2412000E+01, 0.9485536E+00, 0.2162769E+01, 0.1060817E+01,
 0.2414000E+01, 0.9488288E+00, 0.2164165E+01, 0.1061125E+01,
 0.2416000E+01, 0.9491043E+00, 0.2165563E+01, 0.1061433E+01,
 0.2418000E+01, 0.9493799E+00, 0.2166964E+01, 0.1061741E+01,
 0.2420000E+01, 0.9496557E+00, 0.2168366E+01, 0.1062050E+01,
 0.2422000E+01, 0.9499315E+00, 0.2169772E+01, 0.1062358E+01,
 0.2424000E+01, 0.9502075E+00, 0.2171180E+01, 0.1062667E+01,
 0.2426000E+01, 0.9504836E+00, 0.2172590E+01, 0.1062976E+01,
 0.2428000E+01, 0.9507599E+00, 0.2174003E+01, 0.1063285E+01,
 0.2430000E+01, 0.9510363E+00, 0.2175418E+01, 0.1063594E+01,
 0.2432000E+01, 0.9513128E+00, 0.2176835E+01, 0.1063903E+01,
 0.2434000E+01, 0.9515895E+00, 0.2178255E+01, 0.1064212E+01,
 0.2436000E+01, 0.9518663E+00, 0.2179678E+01, 0.1064522E+01,
 0.2438000E+01, 0.9521433E+00, 0.2181103E+01, 0.1064832E+01,
 0.2440000E+01, 0.9524205E+00, 0.2182530E+01, 0.1065142E+01,
 0.2442000E+01, 0.9526978E+00, 0.2183960E+01, 0.1065452E+01,
 0.2444000E+01, 0.9529751E+00, 0.2185392E+01, 0.1065762E+01,
 0.2446000E+01, 0.9532526E+00, 0.2186826E+01, 0.1066072E+01,
 0.2448000E+01, 0.9535303E+00, 0.2188263E+01, 0.1066383E+01,
 0.2450000E+01, 0.9538081E+00, 0.2189703E+01, 0.1066694E+01,
 0.2452000E+01, 0.9540861E+00, 0.2191144E+01, 0.1067005E+01,
 0.2454000E+01, 0.9543642E+00, 0.2192589E+01, 0.1067316E+01,
 0.2456000E+01, 0.9546425E+00, 0.2194035E+01, 0.1067627E+01,
 0.2458000E+01, 0.9549209E+00, 0.2195484E+01, 0.1067938E+01,
 0.2460000E+01, 0.9551995E+00, 0.2196936E+01, 0.1068250E+01,
 0.2462000E+01, 0.9554782E+00, 0.2198390E+01, 0.1068561E+01,
 0.2464000E+01, 0.9557570E+00, 0.2199846E+01, 0.1068873E+01,
 0.2466000E+01, 0.9560360E+00, 0.2201305E+01, 0.1069185E+01,
 0.2468000E+01, 0.9563153E+00, 0.2202766E+01, 0.1069498E+01,
 0.2470000E+01, 0.9565946E+00, 0.2204230E+01, 0.1069810E+01,
 0.2472000E+01, 0.9568741E+00, 0.2205695E+01, 0.1070122E+01,
 0.2474000E+01, 0.9571536E+00, 0.2207164E+01, 0.1070435E+01,
 0.2476000E+01, 0.9574335E+00, 0.2208635E+01, 0.1070748E+01,
 0.2478000E+01, 0.9577134E+00, 0.2210108E+01, 0.1071061E+01,
 0.2480000E+01, 0.9579935E+00, 0.2211584E+01, 0.1071374E+01,
 0.2482000E+01, 0.9582738E+00, 0.2213062E+01, 0.1071688E+01,
 0.2484000E+01, 0.9585541E+00, 0.2214542E+01, 0.1072001E+01,
 0.2486000E+01, 0.9588347E+00, 0.2216025E+01, 0.1072315E+01,
 0.2488000E+01, 0.9591154E+00, 0.2217510E+01, 0.1072629E+01,
 0.2490000E+01, 0.9593962E+00, 0.2218998E+01, 0.1072943E+01,
 0.2492000E+01, 0.9596772E+00, 0.2220489E+01, 0.1073257E+01,
 0.2494000E+01, 0.9599583E+00, 0.2221981E+01, 0.1073572E+01,
 0.2496000E+01, 0.9602396E+00, 0.2223476E+01, 0.1073886E+01,
 0.2498000E+01, 0.9605210E+00, 0.2224974E+01, 0.1074201E+01,
 0.2500000E+01, 0.9608027E+00, 0.2226473E+01, 0.1074516E+01,
 0.2502000E+01, 0.9610844E+00, 0.2227976E+01, 0.1074831E+01,
 0.2504000E+01, 0.9613663E+00, 0.2229481E+01, 0.1075146E+01,
 0.2506000E+01, 0.9616483E+00, 0.2230988E+01, 0.1075462E+01,
 0.2508000E+01, 0.9619305E+00, 0.2232497E+01, 0.1075777E+01,
 0.2510000E+01, 0.9622128E+00, 0.2234009E+01, 0.1076093E+01,
 0.2512000E+01, 0.9624953E+00, 0.2235524E+01, 0.1076409E+01,
 0.2514000E+01, 0.9627778E+00, 0.2237040E+01, 0.1076725E+01,
 0.2516000E+01, 0.9630606E+00, 0.2238560E+01, 0.1077041E+01,
 0.2518000E+01, 0.9633434E+00, 0.2240081E+01, 0.1077357E+01,
 0.2520000E+01, 0.9636264E+00, 0.2241606E+01, 0.1077674E+01,
 0.2522000E+01, 0.9639096E+00, 0.2243132E+01, 0.1077991E+01,
 0.2524000E+01, 0.9641927E+00, 0.2244661E+01, 0.1078307E+01,
 0.2526000E+01, 0.9644762E+00, 0.2246192E+01, 0.1078624E+01,
 0.2528000E+01, 0.9647596E+00, 0.2247726E+01, 0.1078941E+01,
 0.2530000E+01, 0.9650434E+00, 0.2249263E+01, 0.1079259E+01,
 0.2532000E+01, 0.9653271E+00, 0.2250801E+01, 0.1079576E+01,
 0.2534000E+01, 0.9656111E+00, 0.2252342E+01, 0.1079894E+01,
 0.2536000E+01, 0.9658951E+00, 0.2253886E+01, 0.1080211E+01,
 0.2538000E+01, 0.9661792E+00, 0.2255432E+01, 0.1080529E+01,
 0.2540000E+01, 0.9664635E+00, 0.2256980E+01, 0.1080847E+01,
 0.2542000E+01, 0.9667479E+00, 0.2258531E+01, 0.1081165E+01,
 0.2544000E+01, 0.9670324E+00, 0.2260084E+01, 0.1081483E+01,
 0.2546000E+01, 0.9673172E+00, 0.2261640E+01, 0.1081802E+01,
 0.2548000E+01, 0.9676020E+00, 0.2263198E+01, 0.1082120E+01,
 0.2550000E+01, 0.9678869E+00, 0.2264759E+01, 0.1082439E+01,
 0.2552000E+01, 0.9681720E+00, 0.2266322E+01, 0.1082757E+01,
 0.2554000E+01, 0.9684571E+00, 0.2267887E+01, 0.1083076E+01,
 0.2556000E+01, 0.9687424E+00, 0.2269455E+01, 0.1083395E+01,
 0.2558000E+01, 0.9690278E+00, 0.2271026E+01, 0.1083715E+01,
 0.2560000E+01, 0.9693134E+00, 0.2272599E+01, 0.1084034E+01,
 0.2562000E+01, 0.9695991E+00, 0.2274174E+01, 0.1084353E+01,
 0.2564000E+01, 0.9698849E+00, 0.2275752E+01, 0.1084673E+01,
 0.2566000E+01, 0.9701709E+00, 0.2277332E+01, 0.1084993E+01,
 0.2568000E+01, 0.9704570E+00, 0.2278914E+01, 0.1085313E+01,
 0.2570000E+01, 0.9707431E+00, 0.2280499E+01, 0.1085633E+01,
 0.2572000E+01, 0.9710295E+00, 0.2282087E+01, 0.1085953E+01,
 0.2574000E+01, 0.9713160E+00, 0.2283677E+01, 0.1086274E+01,
 0.2576000E+01, 0.9716027E+00, 0.2285269E+01, 0.1086594E+01,
 0.2578000E+01, 0.9718894E+00, 0.2286864E+01, 0.1086915E+01,
 0.2580000E+01, 0.9721763E+00, 0.2288461E+01, 0.1087236E+01,
 0.2582000E+01, 0.9724633E+00, 0.2290061E+01, 0.1087557E+01,
 0.2584000E+01, 0.9727505E+00, 0.2291664E+01, 0.1087878E+01,
 0.2586000E+01, 0.9730378E+00, 0.2293268E+01, 0.1088199E+01,
 0.2588000E+01, 0.9733253E+00, 0.2294876E+01, 0.1088521E+01,
 0.2590000E+01, 0.9736128E+00, 0.2296485E+01, 0.1088842E+01,
 0.2592000E+01, 0.9739006E+00, 0.2298098E+01, 0.1089164E+01,
 0.2594000E+01, 0.9741884E+00, 0.2299712E+01, 0.1089486E+01,
 0.2596000E+01, 0.9744765E+00, 0.2301329E+01, 0.1089808E+01,
 0.2598000E+01, 0.9747646E+00, 0.2302949E+01, 0.1090130E+01,
 0.2600000E+01, 0.9750528E+00, 0.2304571E+01, 0.1090453E+01,
 0.2602000E+01, 0.9753413E+00, 0.2306195E+01, 0.1090775E+01,
 0.2604000E+01, 0.9756299E+00, 0.2307822E+01, 0.1091098E+01,
 0.2606000E+01, 0.9759186E+00, 0.2309452E+01, 0.1091421E+01,
 0.2608000E+01, 0.9762075E+00, 0.2311084E+01, 0.1091744E+01,
 0.2610000E+01, 0.9764965E+00, 0.2312718E+01, 0.1092067E+01,
 0.2612000E+01, 0.9767857E+00, 0.2314355E+01, 0.1092391E+01,
 0.2614000E+01, 0.9770749E+00, 0.2315995E+01, 0.1092714E+01,
 0.2616000E+01, 0.9773644E+00, 0.2317637E+01, 0.1093038E+01,
 0.2618000E+01, 0.9776540E+00, 0.2319281E+01, 0.1093362E+01,
 0.2620000E+01, 0.9779437E+00, 0.2320928E+01, 0.1093686E+01,
 0.2622000E+01, 0.9782337E+00, 0.2322577E+01, 0.1094010E+01,
 0.2624000E+01, 0.9785237E+00, 0.2324229E+01, 0.1094334E+01,
 0.2626000E+01, 0.9788139E+00, 0.2325884E+01, 0.1094659E+01,
 0.2628000E+01, 0.9791043E+00, 0.2327541E+01, 0.1094984E+01,
 0.2630000E+01, 0.9793947E+00, 0.2329200E+01, 0.1095309E+01,
 0.2632000E+01, 0.9796854E+00, 0.2330862E+01, 0.1095634E+01,
 0.2634000E+01, 0.9799762E+00, 0.2332527E+01, 0.1095959E+01,
 0.2636000E+01, 0.9802672E+00, 0.2334194E+01, 0.1096284E+01,
 0.2638000E+01, 0.9805583E+00, 0.2335863E+01, 0.1096610E+01,
 0.2640000E+01, 0.9808497E+00, 0.2337535E+01, 0.1096936E+01,
 0.2642000E+01, 0.9811411E+00, 0.2339210E+01, 0.1097262E+01,
 0.2644000E+01, 0.9814327E+00, 0.2340887E+01, 0.1097588E+01,
 0.2646000E+01, 0.9817244E+00, 0.2342566E+01, 0.1097914E+01,
 0.2648000E+01, 0.9820163E+00, 0.2344249E+01, 0.1098240E+01,
 0.2650000E+01, 0.9823084E+00, 0.2345933E+01, 0.1098567E+01,
 0.2652000E+01, 0.9826006E+00, 0.2347620E+01, 0.1098894E+01,
 0.2654000E+01, 0.9828930E+00, 0.2349310E+01, 0.1099221E+01,
 0.2656000E+01, 0.9831856E+00, 0.2351002E+01, 0.1099548E+01,
 0.2658000E+01, 0.9834784E+00, 0.2352697E+01, 0.1099876E+01,
 0.2660000E+01, 0.9837713E+00, 0.2354395E+01, 0.1100203E+01,
 0.2662000E+01, 0.9840643E+00, 0.2356095E+01, 0.1100531E+01,
 0.2664000E+01, 0.9843576E+00, 0.2357797E+01, 0.1100859E+01,
 0.2666000E+01, 0.9846510E+00, 0.2359502E+01, 0.1101187E+01,
 0.2668000E+01, 0.9849445E+00, 0.2361210E+01, 0.1101515E+01,
 0.2670000E+01, 0.9852383E+00, 0.2362920E+01, 0.1101844E+01,
 0.2672000E+01, 0.9855322E+00, 0.2364633E+01, 0.1102172E+01,
 0.2674000E+01, 0.9858263E+00, 0.2366348E+01, 0.1102501E+01,
 0.2676000E+01, 0.9861206E+00, 0.2368066E+01, 0.1102830E+01,
 0.2678000E+01, 0.9864150E+00, 0.2369786E+01, 0.1103160E+01,
 0.2680000E+01, 0.9867095E+00, 0.2371509E+01, 0.1103489E+01,
 0.2682000E+01, 0.9870044E+00, 0.2373235E+01, 0.1103819E+01,
 0.2684000E+01, 0.9872993E+00, 0.2374963E+01, 0.1104149E+01,
 0.2686000E+01, 0.9875945E+00, 0.2376694E+01, 0.1104479E+01,
 0.2688000E+01, 0.9878898E+00, 0.2378427E+01, 0.1104809E+01,
 0.2690000E+01, 0.9881853E+00, 0.2380163E+01, 0.1105139E+01,
 0.2692000E+01, 0.9884809E+00, 0.2381901E+01, 0.1105470E+01,
 0.2694000E+01, 0.9887768E+00, 0.2383642E+01, 0.1105801E+01,
 0.2696000E+01, 0.9890729E+00, 0.2385386E+01, 0.1106132E+01,
 0.2698000E+01, 0.9893691E+00, 0.2387132E+01, 0.1106463E+01,
 0.2700000E+01, 0.9896654E+00, 0.2388881E+01, 0.1106795E+01,
 0.2702000E+01, 0.9899621E+00, 0.2390633E+01, 0.1107127E+01,
 0.2704000E+01, 0.9902589E+00, 0.2392387E+01, 0.1107458E+01,
 0.2706000E+01, 0.9905558E+00, 0.2394144E+01, 0.1107791E+01,
 0.2708000E+01, 0.9908530E+00, 0.2395903E+01, 0.1108123E+01,
 0.2710000E+01, 0.9911504E+00, 0.2397665E+01, 0.1108455E+01,
 0.2712000E+01, 0.9914479E+00, 0.2399430E+01, 0.1108788E+01,
 0.2714000E+01, 0.9917457E+00, 0.2401197E+01, 0.1109121E+01,
 0.2716000E+01, 0.9920435E+00, 0.2402967E+01, 0.1109454E+01,
 0.2718000E+01, 0.9923416E+00, 0.2404739E+01, 0.1109788E+01,
 0.2720000E+01, 0.9926399E+00, 0.2406514E+01, 0.1110121E+01,
 0.2722000E+01, 0.9929385E+00, 0.2408292E+01, 0.1110455E+01,
 0.2724000E+01, 0.9932372E+00, 0.2410073E+01, 0.1110789E+01,
 0.2726000E+01, 0.9935361E+00, 0.2411856E+01, 0.1111123E+01,
 0.2728000E+01, 0.9938352E+00, 0.2413641E+01, 0.1111458E+01,
 0.2730000E+01, 0.9941344E+00, 0.2415430E+01, 0.1111793E+01,
 0.2732000E+01, 0.9944339E+00, 0.2417221E+01, 0.1112128E+01,
 0.2734000E+01, 0.9947336E+00, 0.2419015E+01, 0.1112463E+01,
 0.2736000E+01, 0.9950335E+00, 0.2420811E+01, 0.1112798E+01,
 0.2738000E+01, 0.9953336E+00, 0.2422610E+01, 0.1113134E+01,
 0.2740000E+01, 0.9956338E+00, 0.2424412E+01, 0.1113470E+01,
 0.2742000E+01, 0.9959344E+00, 0.2426216E+01, 0.1113806E+01,
 0.2744000E+01, 0.9962351E+00, 0.2428023E+01, 0.1114142E+01,
 0.2746000E+01, 0.9965359E+00, 0.2429833E+01, 0.1114478E+01,
 0.2748000E+01, 0.9968371E+00, 0.2431646E+01, 0.1114815E+01,
 0.2750000E+01, 0.9971384E+00, 0.2433461E+01, 0.1115152E+01,
 0.2752000E+01, 0.9974400E+00, 0.2435278E+01, 0.1115489E+01,
 0.2754000E+01, 0.9977416E+00, 0.2437099E+01, 0.1115827E+01,
 0.2756000E+01, 0.9980435E+00, 0.2438922E+01, 0.1116164E+01,
 0.2758000E+01, 0.9983457E+00, 0.2440748E+01, 0.1116502E+01,
 0.2760000E+01, 0.9986480E+00, 0.2442577E+01, 0.1116840E+01,
 0.2762000E+01, 0.9989507E+00, 0.2444408E+01, 0.1117179E+01,
 0.2764000E+01, 0.9992535E+00, 0.2446243E+01, 0.1117518E+01,
 0.2766000E+01, 0.9995564E+00, 0.2448079E+01, 0.1117856E+01,
 0.2768000E+01, 0.9998596E+00, 0.2449919E+01, 0.1118196E+01,
 0.2770000E+01, 0.1000163E+01, 0.2451761E+01, 0.1118535E+01,
 0.2772000E+01, 0.1000467E+01, 0.2453606E+01, 0.1118874E+01,
 0.2774000E+01, 0.1000771E+01, 0.2455454E+01, 0.1119214E+01,
 0.2776000E+01, 0.1001075E+01, 0.2457304E+01, 0.1119554E+01,
 0.2778000E+01, 0.1001379E+01, 0.2459158E+01, 0.1119895E+01,
 0.2780000E+01, 0.1001683E+01, 0.2461014E+01, 0.1120235E+01,
 0.2782000E+01, 0.1001988E+01, 0.2462873E+01, 0.1120576E+01,
 0.2784000E+01, 0.1002293E+01, 0.2464734E+01, 0.1120917E+01,
 0.2786000E+01, 0.1002598E+01, 0.2466599E+01, 0.1121258E+01,
 0.2788000E+01, 0.1002904E+01, 0.2468466E+01, 0.1121600E+01,
 0.2790000E+01, 0.1003209E+01, 0.2470335E+01, 0.1121941E+01,
 0.2792000E+01, 0.1003515E+01, 0.2472208E+01, 0.1122283E+01,
 0.2794000E+01, 0.1003821E+01, 0.2474083E+01, 0.1122626E+01,
 0.2796000E+01, 0.1004127E+01, 0.2475961E+01, 0.1122968E+01,
 0.2798000E+01, 0.1004434E+01, 0.2477843E+01, 0.1123311E+01,
 0.2800000E+01, 0.1004740E+01, 0.2479726E+01, 0.1123654E+01,
 0.2802000E+01, 0.1005047E+01, 0.2481613E+01, 0.1123997E+01,
 0.2804000E+01, 0.1005354E+01, 0.2483502E+01, 0.1124340E+01,
 0.2806000E+01, 0.1005661E+01, 0.2485394E+01, 0.1124684E+01,
 0.2808000E+01, 0.1005969E+01, 0.2487289E+01, 0.1125028E+01,
 0.2810000E+01, 0.1006277E+01, 0.2489187E+01, 0.1125372E+01,
 0.2812000E+01, 0.1006585E+01, 0.2491088E+01, 0.1125717E+01,
 0.2814000E+01, 0.1006893E+01, 0.2492991E+01, 0.1126061E+01,
 0.2816000E+01, 0.1007201E+01, 0.2494898E+01, 0.1126406E+01,
 0.2818000E+01, 0.1007510E+01, 0.2496807E+01, 0.1126751E+01,
 0.2820000E+01, 0.1007819E+01, 0.2498719E+01, 0.1127097E+01,
 0.2822000E+01, 0.1008128E+01, 0.2500633E+01, 0.1127442E+01,
 0.2824000E+01, 0.1008437E+01, 0.2502551E+01, 0.1127788E+01,
 0.2826000E+01, 0.1008747E+01, 0.2504471E+01, 0.1128134E+01,
 0.2828000E+01, 0.1009056E+01, 0.2506395E+01, 0.1128480E+01,
 0.2830000E+01, 0.1009366E+01, 0.2508321E+01, 0.1128827E+01,
 0.2832000E+01, 0.1009676E+01, 0.2510250E+01, 0.1129174E+01,
 0.2834000E+01, 0.1009987E+01, 0.2512182E+01, 0.1129521E+01,
 0.2836000E+01, 0.1010297E+01, 0.2514117E+01, 0.1129868E+01,
 0.2838000E+01, 0.1010608E+01, 0.2516054E+01, 0.1130216E+01,
 0.2840000E+01, 0.1010919E+01, 0.2517995E+01, 0.1130564E+01,
 0.2842000E+01, 0.1011230E+01, 0.2519938E+01, 0.1130912E+01,
 0.2844000E+01, 0.1011542E+01, 0.2521884E+01, 0.1131260E+01,
 0.2846000E+01, 0.1011853E+01, 0.2523834E+01, 0.1131608E+01,
 0.2848000E+01, 0.1012165E+01, 0.2525786E+01, 0.1131957E+01,
 0.2850000E+01, 0.1012477E+01, 0.2527741E+01, 0.1132306E+01,
 0.2852000E+01, 0.1012790E+01, 0.2529699E+01, 0.1132656E+01,
 0.2854000E+01, 0.1013102E+01, 0.2531660E+01, 0.1133005E+01,
 0.2856000E+01, 0.1013415E+01, 0.2533623E+01, 0.1133355E+01,
 0.2858000E+01, 0.1013728E+01, 0.2535590E+01, 0.1133705E+01,
 0.2860000E+01, 0.1014041E+01, 0.2537560E+01, 0.1134056E+01,
 0.2862000E+01, 0.1014355E+01, 0.2539532E+01, 0.1134406E+01,
 0.2864000E+01, 0.1014669E+01, 0.2541507E+01, 0.1134757E+01,
 0.2866000E+01, 0.1014983E+01, 0.2543486E+01, 0.1135108E+01,
 0.2868000E+01, 0.1015297E+01, 0.2545467E+01, 0.1135460E+01,
 0.2870000E+01, 0.1015611E+01, 0.2547452E+01, 0.1135811E+01,
 0.2872000E+01, 0.1015926E+01, 0.2549439E+01, 0.1136163E+01,
 0.2874000E+01, 0.1016241E+01, 0.2551429E+01, 0.1136515E+01,
 0.2876000E+01, 0.1016556E+01, 0.2553422E+01, 0.1136868E+01,
 0.2878000E+01, 0.1016871E+01, 0.2555418E+01, 0.1137220E+01,
 0.2880000E+01, 0.1017187E+01, 0.2557418E+01, 0.1137573E+01,
 0.2882000E+01, 0.1017503E+01, 0.2559420E+01, 0.1137926E+01,
 0.2884000E+01, 0.1017819E+01, 0.2561425E+01, 0.1138280E+01,
 0.2886000E+01, 0.1018135E+01, 0.2563433E+01, 0.1138634E+01,
 0.2888000E+01, 0.1018451E+01, 0.2565444E+01, 0.1138988E+01,
 0.2890000E+01, 0.1018768E+01, 0.2567458E+01, 0.1139342E+01,
 0.2892000E+01, 0.1019085E+01, 0.2569475E+01, 0.1139696E+01,
 0.2894000E+01, 0.1019402E+01, 0.2571496E+01, 0.1140051E+01,
 0.2896000E+01, 0.1019720E+01, 0.2573519E+01, 0.1140406E+01,
 0.2898000E+01, 0.1020038E+01, 0.2575545E+01, 0.1140761E+01,
 0.2900000E+01, 0.1020355E+01, 0.2577574E+01, 0.1141117E+01,
 0.2902000E+01, 0.1020674E+01, 0.2579606E+01, 0.1141473E+01,
 0.2904000E+01, 0.1020992E+01, 0.2581641E+01, 0.1141829E+01,
 0.2906000E+01, 0.1021311E+01, 0.2583680E+01, 0.1142185E+01,
 0.2908000E+01, 0.1021630E+01, 0.2585721E+01, 0.1142542E+01,
 0.2910000E+01, 0.1021949E+01, 0.2587765E+01, 0.1142899E+01,
 0.2912000E+01, 0.1022268E+01, 0.2589813E+01, 0.1143256E+01,
 0.2914000E+01, 0.1022588E+01, 0.2591863E+01, 0.1143614E+01,
 0.2916000E+01, 0.1022908E+01, 0.2593917E+01, 0.1143971E+01,
 0.2918000E+01, 0.1023228E+01, 0.2595973E+01, 0.1144329E+01,
 0.2920000E+01, 0.1023548E+01, 0.2598033E+01, 0.1144688E+01,
 0.2922000E+01, 0.1023869E+01, 0.2600096E+01, 0.1145046E+01,
 0.2924000E+01, 0.1024190E+01, 0.2602162E+01, 0.1145405E+01,
 0.2926000E+01, 0.1024511E+01, 0.2604230E+01, 0.1145764E+01,
 0.2928000E+01, 0.1024832E+01, 0.2606303E+01, 0.1146123E+01,
 0.2930000E+01, 0.1025154E+01, 0.2608378E+01, 0.1146483E+01,
 0.2932000E+01, 0.1025475E+01, 0.2610456E+01, 0.1146843E+01,
 0.2934000E+01, 0.1025797E+01, 0.2612537E+01, 0.1147203E+01,
 0.2936000E+01, 0.1026120E+01, 0.2614622E+01, 0.1147563E+01,
 0.2938000E+01, 0.1026442E+01, 0.2616709E+01, 0.1147924E+01,
 0.2940000E+01, 0.1026765E+01, 0.2618800E+01, 0.1148285E+01,
 0.2942000E+01, 0.1027088E+01, 0.2620894E+01, 0.1148647E+01,
 0.2944000E+01, 0.1027411E+01, 0.2622991E+01, 0.1149008E+01,
 0.2946000E+01, 0.1027735E+01, 0.2625091E+01, 0.1149370E+01,
 0.2948000E+01, 0.1028059E+01, 0.2627195E+01, 0.1149732E+01,
 0.2950000E+01, 0.1028383E+01, 0.2629301E+01, 0.1150095E+01,
 0.2952000E+01, 0.1028707E+01, 0.2631411E+01, 0.1150457E+01,
 0.2954000E+01, 0.1029032E+01, 0.2633523E+01, 0.1150820E+01,
 0.2956000E+01, 0.1029356E+01, 0.2635639E+01, 0.1151183E+01,
 0.2958000E+01, 0.1029682E+01, 0.2637759E+01, 0.1151547E+01,
 0.2960000E+01, 0.1030007E+01, 0.2639881E+01, 0.1151911E+01,
 0.2962000E+01, 0.1030332E+01, 0.2642007E+01, 0.1152275E+01,
 0.2964000E+01, 0.1030658E+01, 0.2644135E+01, 0.1152639E+01,
 0.2966000E+01, 0.1030984E+01, 0.2646267E+01, 0.1153004E+01,
 0.2968000E+01, 0.1031311E+01, 0.2648402E+01, 0.1153369E+01,
 0.2970000E+01, 0.1031637E+01, 0.2650541E+01, 0.1153734E+01,
 0.2972000E+01, 0.1031964E+01, 0.2652682E+01, 0.1154099E+01,
 0.2974000E+01, 0.1032291E+01, 0.2654827E+01, 0.1154465E+01,
 0.2976000E+01, 0.1032618E+01, 0.2656975E+01, 0.1154831E+01,
 0.2978000E+01, 0.1032946E+01, 0.2659126E+01, 0.1155198E+01,
 0.2980000E+01, 0.1033274E+01, 0.2661281E+01, 0.1155564E+01,
 0.2982000E+01, 0.1033602E+01, 0.2663439E+01, 0.1155931E+01,
 0.2984000E+01, 0.1033930E+01, 0.2665600E+01, 0.1156299E+01,
 0.2986000E+01, 0.1034259E+01, 0.2667764E+01, 0.1156666E+01,
 0.2988000E+01, 0.1034588E+01, 0.2669931E+01, 0.1157034E+01,
 0.2990000E+01, 0.1034917E+01, 0.2672102E+01, 0.1157402E+01,
 0.2992000E+01, 0.1035246E+01, 0.2674276E+01, 0.1157771E+01,
 0.2994000E+01, 0.1035576E+01, 0.2676453E+01, 0.1158139E+01,
 0.2996000E+01, 0.1035906E+01, 0.2678634E+01, 0.1158508E+01,
 0.2998000E+01, 0.1036236E+01, 0.2680818E+01, 0.1158877E+01,
 0.3000000E+01, 0.1036567E+01, 0.2683005E+01, 0.1159247E+01,
 0.3002000E+01, 0.1036898E+01, 0.2685196E+01, 0.1159617E+01,
 0.3004000E+01, 0.1037229E+01, 0.2687390E+01, 0.1159987E+01,
 0.3006000E+01, 0.1037560E+01, 0.2689587E+01, 0.1160357E+01,
 0.3008000E+01, 0.1037891E+01, 0.2691787E+01, 0.1160728E+01,
 0.3010000E+01, 0.1038223E+01, 0.2693991E+01, 0.1161099E+01,
 0.3012000E+01, 0.1038555E+01, 0.2696198E+01, 0.1161471E+01,
 0.3014000E+01, 0.1038888E+01, 0.2698408E+01, 0.1161842E+01,
 0.3016000E+01, 0.1039220E+01, 0.2700622E+01, 0.1162214E+01,
 0.3018000E+01, 0.1039553E+01, 0.2702839E+01, 0.1162587E+01,
 0.3020000E+01, 0.1039886E+01, 0.2705060E+01, 0.1162959E+01,
 0.3022000E+01, 0.1040220E+01, 0.2707284E+01, 0.1163332E+01,
 0.3024000E+01, 0.1040553E+01, 0.2709511E+01, 0.1163705E+01,
 0.3026000E+01, 0.1040887E+01, 0.2711742E+01, 0.1164079E+01,
 0.3028000E+01, 0.1041221E+01, 0.2713976E+01, 0.1164452E+01,
 0.3030000E+01, 0.1041556E+01, 0.2716213E+01, 0.1164827E+01,
 0.3032000E+01, 0.1041891E+01, 0.2718454E+01, 0.1165201E+01,
 0.3034000E+01, 0.1042226E+01, 0.2720698E+01, 0.1165576E+01,
 0.3036000E+01, 0.1042561E+01, 0.2722945E+01, 0.1165951E+01,
 0.3038000E+01, 0.1042897E+01, 0.2725196E+01, 0.1166326E+01,
 0.3040000E+01, 0.1043232E+01, 0.2727451E+01, 0.1166702E+01,
 0.3042000E+01, 0.1043569E+01, 0.2729709E+01, 0.1167078E+01,
 0.3044000E+01, 0.1043905E+01, 0.2731970E+01, 0.1167454E+01,
 0.3046000E+01, 0.1044242E+01, 0.2734235E+01, 0.1167830E+01,
 0.3048000E+01, 0.1044579E+01, 0.2736503E+01, 0.1168207E+01,
 0.3050000E+01, 0.1044916E+01, 0.2738774E+01, 0.1168584E+01,
 0.3052000E+01, 0.1045253E+01, 0.2741049E+01, 0.1168962E+01,
 0.3054000E+01, 0.1045591E+01, 0.2743328E+01, 0.1169340E+01,
 0.3056000E+01, 0.1045929E+01, 0.2745610E+01, 0.1169718E+01,
 0.3058000E+01, 0.1046268E+01, 0.2747895E+01, 0.1170096E+01,
 0.3060000E+01, 0.1046606E+01, 0.2750184E+01, 0.1170475E+01,
 0.3062000E+01, 0.1046945E+01, 0.2752476E+01, 0.1170854E+01,
 0.3064000E+01, 0.1047284E+01, 0.2754772E+01, 0.1171233E+01,
 0.3066000E+01, 0.1047624E+01, 0.2757072E+01, 0.1171613E+01,
 0.3068000E+01, 0.1047964E+01, 0.2759374E+01, 0.1171993E+01,
 0.3070000E+01, 0.1048304E+01, 0.2761681E+01, 0.1172373E+01,
 0.3072000E+01, 0.1048644E+01, 0.2763991E+01, 0.1172754E+01,
 0.3074000E+01, 0.1048985E+01, 0.2766304E+01, 0.1173135E+01,
 0.3076000E+01, 0.1049326E+01, 0.2768621E+01, 0.1173516E+01,
