psi_index,theta_index,theta_rad,R_m,Z_m,PSIP
  32,  52,  0.50069133E+01,  0.86412392E+01, -0.12293433E+01,  0.53092495E+02
  32,  53,  0.51050881E+01,  0.88065691E+01, -0.11258454E+01,  0.53092495E+02
  32,  54,  0.52032628E+01,  0.89609261E+01, -0.10065727E+01,  0.53092495E+02
  32,  55,  0.53014376E+01,  0.91038876E+01, -0.87384081E+00,  0.53092495E+02
  32,  56,  0.53996124E+01,  0.92350883E+01, -0.72946489E+00,  0.53092495E+02
  32,  57,  0.54977871E+01,  0.93541632E+01, -0.57493001E+00,  0.53092495E+02
  32,  58,  0.55959619E+01,  0.94607468E+01, -0.41152635E+00,  0.53092495E+02
  32,  59,  0.56941367E+01,  0.95544853E+01, -0.24042819E+00,  0.53092495E+02
  32,  60,  0.57923115E+01,  0.96349993E+01, -0.62722869E-01,  0.53092495E+02
  32,  61,  0.58904862E+01,  0.97018690E+01,  0.12055335E+00,  0.53092495E+02
  32,  62,  0.59886610E+01,  0.97546597E+01,  0.30836880E+00,  0.53092495E+02
  32,  63,  0.60868358E+01,  0.97929697E+01,  0.49966344E+00,  0.53092495E+02
  32,  64,  0.61850105E+01,  0.98164463E+01,  0.69333750E+00,  0.53092495E+02
  33,   1,  0.00000000E+00,  0.98654785E+01,  0.88825232E+00,  0.56217171E+02
  33,   2,  0.98174770E-01,  0.98579006E+01,  0.10912954E+01,  0.56217171E+02
  33,   3,  0.19634954E+00,  0.98340158E+01,  0.12930719E+01,  0.56217171E+02
  33,   4,  0.29452431E+00,  0.97940588E+01,  0.14922893E+01,  0.56217171E+02
  33,   5,  0.39269908E+00,  0.97381878E+01,  0.16876411E+01,  0.56217171E+02
  33,   6,  0.49087385E+00,  0.96666861E+01,  0.18778284E+01,  0.56217171E+02
  33,   7,  0.58904862E+00,  0.95799332E+01,  0.20615597E+01,  0.56217171E+02
  33,   8,  0.68722339E+00,  0.94784193E+01,  0.22375655E+01,  0.56217171E+02
  33,   9,  0.78539816E+00,  0.93627367E+01,  0.24045987E+01,  0.56217171E+02
  33,  10,  0.88357293E+00,  0.92335739E+01,  0.25614412E+01,  0.56217171E+02
  33,  11,  0.98174770E+00,  0.90916948E+01,  0.27068775E+01,  0.56217171E+02
  33,  12,  0.10799225E+01,  0.89378910E+01,  0.28396368E+01,  0.56217171E+02
  33,  13,  0.11780972E+01,  0.87729826E+01,  0.29583108E+01,  0.56217171E+02
  33,  14,  0.12762720E+01,  0.85978184E+01,  0.30612311E+01,  0.56217171E+02
  33,  15,  0.13744468E+01,  0.84133425E+01,  0.31463106E+01,  0.56217171E+02
  33,  16,  0.14726216E+01,  0.82207460E+01,  0.32108691E+01,  0.56217171E+02
  33,  17,  0.15707963E+01,  0.80217562E+01,  0.32515049E+01,  0.56217171E+02
  33,  18,  0.16689711E+01,  0.78190985E+01,  0.32641666E+01,  0.56217171E+02
  33,  19,  0.17671459E+01,  0.76170259E+01,  0.32447643E+01,  0.56217171E+02
  33,  20,  0.18653206E+01,  0.74214325E+01,  0.31905661E+01,  0.56217171E+02
  33,  21,  0.19634954E+01,  0.72388926E+01,  0.31018424E+01,  0.56217171E+02
  33,  22,  0.20616702E+01,  0.70747819E+01,  0.29823682E+01,  0.56217171E+02
  33,  23,  0.21598449E+01,  0.69319110E+01,  0.28380916E+01,  0.56217171E+02
  33,  24,  0.22580197E+01,  0.68106222E+01,  0.26751888E+01,  0.56217171E+02
  33,  25,  0.23561945E+01,  0.67097373E+01,  0.24988759E+01,  0.56217171E+02
  33,  26,  0.24543693E+01,  0.66274390E+01,  0.23131278E+01,  0.56217171E+02
  33,  27,  0.25525440E+01,  0.65617905E+01,  0.21208422E+01,  0.56217171E+02
  33,  28,  0.26507188E+01,  0.65109663E+01,  0.19241042E+01,  0.56217171E+02
  33,  29,  0.27488936E+01,  0.64733477E+01,  0.17244099E+01,  0.56217171E+02
  33,  30,  0.28470683E+01,  0.64475617E+01,  0.15228392E+01,  0.56217171E+02
  33,  31,  0.29452431E+01,  0.64324980E+01,  0.13201803E+01,  0.56217171E+02
  33,  32,  0.30434179E+01,  0.64273081E+01,  0.11170255E+01,  0.56217171E+02
  33,  33,  0.31415927E+01,  0.64314036E+01,  0.91384399E+00,  0.56217171E+02
  33,  34,  0.32397674E+01,  0.64444489E+01,  0.71103960E+00,  0.56217171E+02
  33,  35,  0.33379422E+01,  0.64663453E+01,  0.50899935E+00,  0.56217171E+02
  33,  36,  0.34361170E+01,  0.64972134E+01,  0.30813500E+00,  0.56217171E+02
  33,  37,  0.35342917E+01,  0.65373731E+01,  0.10892225E+00,  0.56217171E+02
  33,  38,  0.36324665E+01,  0.65873294E+01, -0.88059060E-01,  0.56217171E+02
  33,  39,  0.37306413E+01,  0.66477680E+01, -0.28207636E+00,  0.56217171E+02
  33,  40,  0.38288160E+01,  0.67195625E+01, -0.47217777E+00,  0.56217171E+02
  33,  41,  0.39269908E+01,  0.68038096E+01, -0.65708733E+00,  0.56217171E+02
  33,  42,  0.40251656E+01,  0.69018850E+01, -0.83503199E+00,  0.56217171E+02
  33,  43,  0.41233404E+01,  0.70154910E+01, -0.10034572E+01,  0.56217171E+02
  33,  44,  0.42215151E+01,  0.71466031E+01, -0.11585921E+01,  0.56217171E+02
  33,  45,  0.43196899E+01,  0.72970796E+01, -0.12949320E+01,  0.56217171E+02
  33,  46,  0.44178647E+01,  0.74675679E+01, -0.14050748E+01,  0.56217171E+02
  33,  47,  0.45160394E+01,  0.76557345E+01, -0.14809777E+01,  0.56217171E+02
  33,  48,  0.46142142E+01,  0.78553581E+01, -0.15172251E+01,  0.56217171E+02
  33,  49,  0.47123890E+01,  0.80582762E+01, -0.15138819E+01,  0.56217171E+02
  33,  50,  0.48105638E+01,  0.82576685E+01, -0.14756490E+01,  0.56217171E+02
  33,  51,  0.49087385E+01,  0.84494066E+01, -0.14087105E+01,  0.56217171E+02
  33,  52,  0.50069133E+01,  0.86314363E+01, -0.13185627E+01,  0.56217171E+02
  33,  53,  0.51050881E+01,  0.88027849E+01, -0.12094253E+01,  0.56217171E+02
  33,  54,  0.52032628E+01,  0.89629278E+01, -0.10843972E+01,  0.56217171E+02
  33,  55,  0.53014376E+01,  0.91114759E+01, -0.94577974E+00,  0.56217171E+02
  33,  56,  0.53996124E+01,  0.92480497E+01, -0.79534179E+00,  0.56217171E+02
  33,  57,  0.54977871E+01,  0.93722219E+01, -0.63451183E+00,  0.56217171E+02
  33,  58,  0.55959619E+01,  0.94835539E+01, -0.46453714E+00,  0.56217171E+02
  33,  59,  0.56941367E+01,  0.95816221E+01, -0.28657866E+00,  0.56217171E+02
  33,  60,  0.57923115E+01,  0.96659861E+01, -0.10172875E+00,  0.56217171E+02
  33,  61,  0.58904862E+01,  0.97361574E+01,  0.88960901E-01,  0.56217171E+02
  33,  62,  0.59886610E+01,  0.97916307E+01,  0.28443226E+00,  0.56217171E+02
  33,  63,  0.60868358E+01,  0.98319416E+01,  0.48358279E+00,  0.56217171E+02
  33,  64,  0.61850105E+01,  0.98567038E+01,  0.68525624E+00,  0.56217171E+02
  34,   1,  0.00000000E+00,  0.99062452E+01,  0.88825232E+00,  0.59353901E+02
  34,   2,  0.98174770E-01,  0.98983021E+01,  0.10997533E+01,  0.59353901E+02
  34,   3,  0.19634954E+00,  0.98731823E+01,  0.13099087E+01,  0.59353901E+02
  34,   4,  0.29452431E+00,  0.98311834E+01,  0.15173513E+01,  0.59353901E+02
  34,   5,  0.39269908E+00,  0.97724667E+01,  0.17206943E+01,  0.59353901E+02
  34,   6,  0.49087385E+00,  0.96973619E+01,  0.19185709E+01,  0.59353901E+02
  34,   7,  0.58904862E+00,  0.96063032E+01,  0.21096308E+01,  0.59353901E+02
  34,   8,  0.68722339E+00,  0.94998579E+01,  0.22925649E+01,  0.59353901E+02
  34,   9,  0.78539816E+00,  0.93787079E+01,  0.24661107E+01,  0.59353901E+02
  34,  10,  0.88357293E+00,  0.92436523E+01,  0.26290679E+01,  0.59353901E+02
  34,  11,  0.98174770E+00,  0.90955515E+01,  0.27802665E+01,  0.59353901E+02
  34,  12,  0.10799225E+01,  0.89352827E+01,  0.29184978E+01,  0.59353901E+02
  34,  13,  0.11780972E+01,  0.87637205E+01,  0.30424273E+01,  0.59353901E+02
  34,  14,  0.12762720E+01,  0.85817232E+01,  0.31504352E+01,  0.59353901E+02
  34,  15,  0.13744468E+01,  0.83901939E+01,  0.32404335E+01,  0.59353901E+02
  34,  16,  0.14726216E+01,  0.81902428E+01,  0.33096700E+01,  0.59353901E+02
  34,  17,  0.15707963E+01,  0.79834857E+01,  0.33545117E+01,  0.59353901E+02
  34,  18,  0.16689711E+01,  0.77725706E+01,  0.33704157E+01,  0.59353901E+02
  34,  19,  0.17671459E+01,  0.75618753E+01,  0.33525405E+01,  0.59353901E+02
  34,  20,  0.18653206E+01,  0.73577967E+01,  0.32973804E+01,  0.59353901E+02
  34,  21,  0.19634954E+01,  0.71677117E+01,  0.32048857E+01,  0.59353901E+02
  34,  22,  0.20616702E+01,  0.69976578E+01,  0.30792408E+01,  0.59353901E+02
  34,  23,  0.21598449E+01,  0.68506093E+01,  0.29272265E+01,  0.59353901E+02
  34,  24,  0.22580197E+01,  0.67266665E+01,  0.27557783E+01,  0.59353901E+02
  34,  25,  0.23561945E+01,  0.66242824E+01,  0.25705962E+01,  0.59353901E+02
  34,  26,  0.24543693E+01,  0.65413113E+01,  0.23759077E+01,  0.59353901E+02
  34,  27,  0.25525440E+01,  0.64755650E+01,  0.21747260E+01,  0.59353901E+02
  34,  28,  0.26507188E+01,  0.64250340E+01,  0.19691794E+01,  0.59353901E+02
  34,  29,  0.27488936E+01,  0.63879690E+01,  0.17607732E+01,  0.59353901E+02
  34,  30,  0.28470683E+01,  0.63629036E+01,  0.15505788E+01,  0.59353901E+02
  34,  31,  0.29452431E+01,  0.63486648E+01,  0.13393701E+01,  0.59353901E+02
  34,  32,  0.30434179E+01,  0.63443680E+01,  0.11277226E+01,  0.59353901E+02
  34,  33,  0.31415927E+01,  0.63494062E+01,  0.91608965E+00,  0.59353901E+02
  34,  34,  0.32397674E+01,  0.63634391E+01,  0.70486170E+00,  0.59353901E+02
  34,  35,  0.33379422E+01,  0.63863783E+01,  0.49441481E+00,  0.59353901E+02
  34,  36,  0.34361170E+01,  0.64183574E+01,  0.28515193E+00,  0.59353901E+02
  34,  37,  0.35342917E+01,  0.64597082E+01,  0.77539362E-01,  0.59353901E+02
  34,  38,  0.36324665E+01,  0.65109406E+01, -0.12785508E+00,  0.59353901E+02
  34,  39,  0.37306413E+01,  0.65727329E+01, -0.33031881E+00,  0.59353901E+02
  34,  40,  0.38288160E+01,  0.66459489E+01, -0.52893078E+00,  0.59353901E+02
  34,  41,  0.39269908E+01,  0.67316885E+01, -0.72245675E+00,  0.59353901E+02
  34,  42,  0.40251656E+01,  0.68313751E+01, -0.90916502E+00,  0.59353901E+02
  34,  43,  0.41233404E+01,  0.69468613E+01, -0.10865061E+01,  0.59353901E+02
  34,  44,  0.42215151E+01,  0.70804458E+01, -0.12505914E+01,  0.59353901E+02
  34,  45,  0.43196899E+01,  0.72345281E+01, -0.13954947E+01,  0.59353901E+02
  34,  46,  0.44178647E+01,  0.74103756E+01, -0.15128508E+01,  0.59353901E+02
  34,  47,  0.45160394E+01,  0.76058264E+01, -0.15931851E+01,  0.59353901E+02
  34,  48,  0.46142142E+01,  0.78138814E+01, -0.16301050E+01,  0.59353901E+02
  34,  49,  0.47123890E+01,  0.80251799E+01, -0.16240804E+01,  0.59353901E+02
  34,  50,  0.48105638E+01,  0.82322483E+01, -0.15810971E+01,  0.59353901E+02
  34,  51,  0.49087385E+01,  0.84309444E+01, -0.15084651E+01,  0.59353901E+02
  34,  52,  0.50069133E+01,  0.86194191E+01, -0.14122795E+01,  0.59353901E+02
  34,  53,  0.51050881E+01,  0.87968931E+01, -0.12970054E+01,  0.59353901E+02
  34,  54,  0.52032628E+01,  0.89629545E+01, -0.11657982E+01,  0.59353901E+02
  34,  55,  0.53014376E+01,  0.91172562E+01, -0.10209311E+01,  0.59353901E+02
  34,  56,  0.53996124E+01,  0.92594013E+01, -0.86411178E+00,  0.59353901E+02
  34,  57,  0.54977871E+01,  0.93889017E+01, -0.69669563E+00,  0.59353901E+02
  34,  58,  0.55959619E+01,  0.95052214E+01, -0.51986486E+00,  0.59353901E+02
  34,  59,  0.56941367E+01,  0.96078577E+01, -0.33475554E+00,  0.59353901E+02
  34,  60,  0.57923115E+01,  0.96963015E+01, -0.14246045E+00,  0.59353901E+02
  34,  61,  0.58904862E+01,  0.97699871E+01,  0.55957589E-01,  0.59353901E+02
  34,  62,  0.59886610E+01,  0.98283215E+01,  0.25941733E+00,  0.59353901E+02
  34,  63,  0.60868358E+01,  0.98707714E+01,  0.46677265E+00,  0.59353901E+02
  34,  64,  0.61850105E+01,  0.98969154E+01,  0.67680657E+00,  0.59353901E+02
  35,   1,  0.00000000E+00,  0.99470129E+01,  0.88825232E+00,  0.62501408E+02
  35,   2,  0.98174770E-01,  0.99386683E+01,  0.11086314E+01,  0.62501408E+02
  35,   3,  0.19634954E+00,  0.99122114E+01,  0.13275784E+01,  0.62501408E+02
  35,   4,  0.29452431E+00,  0.98680201E+01,  0.15436445E+01,  0.62501408E+02
  35,   5,  0.39269908E+00,  0.98062429E+01,  0.17553540E+01,  0.62501408E+02
  35,   6,  0.49087385E+00,  0.97272720E+01,  0.19612683E+01,  0.62501408E+02
  35,   7,  0.58904862E+00,  0.96315994E+01,  0.21599736E+01,  0.62501408E+02
  35,   8,  0.68722339E+00,  0.95198841E+01,  0.23501232E+01,  0.62501408E+02
  35,   9,  0.78539816E+00,  0.93929148E+01,  0.25304453E+01,  0.62501408E+02
  35,  10,  0.88357293E+00,  0.92516136E+01,  0.26997726E+01,  0.62501408E+02
  35,  11,  0.98174770E+00,  0.90969572E+01,  0.28569946E+01,  0.62501408E+02
  35,  12,  0.10799225E+01,  0.89299116E+01,  0.30009837E+01,  0.62501408E+02
  35,  13,  0.11780972E+01,  0.87514133E+01,  0.31304963E+01,  0.62501408E+02
  35,  14,  0.12762720E+01,  0.85623207E+01,  0.32439697E+01,  0.62501408E+02
  35,  15,  0.13744468E+01,  0.83634958E+01,  0.33393376E+01,  0.62501408E+02
  35,  16,  0.14726216E+01,  0.81559534E+01,  0.34137871E+01,  0.62501408E+02
  35,  17,  0.15707963E+01,  0.79411635E+01,  0.34634376E+01,  0.62501408E+02
  35,  18,  0.16689711E+01,  0.77216544E+01,  0.34831922E+01,  0.62501408E+02
  35,  19,  0.17671459E+01,  0.75019059E+01,  0.34673216E+01,  0.62501408E+02
  35,  20,  0.18653206E+01,  0.72888861E+01,  0.34113324E+01,  0.62501408E+02
  35,  21,  0.19634954E+01,  0.70909524E+01,  0.33147447E+01,  0.62501408E+02
  35,  22,  0.20616702E+01,  0.69149394E+01,  0.31822743E+01,  0.62501408E+02
  35,  23,  0.21598449E+01,  0.67639623E+01,  0.30217469E+01,  0.62501408E+02
  35,  24,  0.22580197E+01,  0.66377769E+01,  0.28409963E+01,  0.62501408E+02
  35,  25,  0.23561945E+01,  0.65343795E+01,  0.26462557E+01,  0.62501408E+02
  35,  26,  0.24543693E+01,  0.64512405E+01,  0.24420071E+01,  0.62501408E+02
  35,  27,  0.25525440E+01,  0.63858891E+01,  0.22313683E+01,  0.62501408E+02
  35,  28,  0.26507188E+01,  0.63361130E+01,  0.20165000E+01,  0.62501408E+02
  35,  29,  0.27488936E+01,  0.63000126E+01,  0.17989056E+01,  0.62501408E+02
  35,  30,  0.28470683E+01,  0.62760181E+01,  0.15796388E+01,  0.62501408E+02
  35,  31,  0.29452431E+01,  0.62628913E+01,  0.13594493E+01,  0.62501408E+02
  35,  32,  0.30434179E+01,  0.62597108E+01,  0.11388888E+01,  0.62501408E+02
  35,  33,  0.31415927E+01,  0.62658534E+01,  0.91838938E+00,  0.62501408E+02
  35,  34,  0.32397674E+01,  0.62809834E+01,  0.69832313E+00,  0.62501408E+02
  35,  35,  0.33379422E+01,  0.63050280E+01,  0.47905213E+00,  0.62501408E+02
  35,  36,  0.34361170E+01,  0.63381410E+01,  0.26096734E+00,  0.62501408E+02
  35,  37,  0.35342917E+01,  0.63806696E+01,  0.44523504E-01,  0.62501408E+02
  35,  38,  0.36324665E+01,  0.64331264E+01, -0.16972801E+00,  0.62501408E+02
  35,  39,  0.37306413E+01,  0.64961767E+01, -0.38110077E+00,  0.62501408E+02
  35,  40,  0.38288160E+01,  0.65706573E+01, -0.58871561E+00,  0.62501408E+02
  35,  41,  0.39269908E+01,  0.66576509E+01, -0.79139692E+00,  0.62501408E+02
  35,  42,  0.40251656E+01,  0.67586117E+01, -0.98747945E+00,  0.62501408E+02
  35,  43,  0.41233404E+01,  0.68755336E+01, -0.11744546E+01,  0.62501408E+02
  35,  44,  0.42215151E+01,  0.70110669E+01, -0.13483540E+01,  0.62501408E+02
  35,  45,  0.43196899E+01,  0.71682644E+01, -0.15028298E+01,  0.62501408E+02
  35,  46,  0.44178647E+01,  0.73492355E+01, -0.16283957E+01,  0.62501408E+02
  35,  47,  0.45160394E+01,  0.75521607E+01, -0.17137390E+01,  0.62501408E+02
  35,  48,  0.46142142E+01,  0.77690892E+01, -0.17511473E+01,  0.62501408E+02
  35,  49,  0.47123890E+01,  0.79891253E+01, -0.17417002E+01,  0.62501408E+02
  35,  50,  0.48105638E+01,  0.82040596E+01, -0.16930909E+01,  0.62501408E+02
  35,  51,  0.49087385E+01,  0.84098139E+01, -0.16139586E+01,  0.62501408E+02
  35,  52,  0.50069133E+01,  0.86048269E+01, -0.15110651E+01,  0.62501408E+02
  35,  53,  0.51050881E+01,  0.87885456E+01, -0.13890973E+01,  0.62501408E+02
  35,  54,  0.52032628E+01,  0.89606810E+01, -0.12512389E+01,  0.62501408E+02
  35,  55,  0.53014376E+01,  0.91209269E+01, -0.10997131E+01,  0.62501408E+02
  35,  56,  0.53996124E+01,  0.92688751E+01, -0.93615222E+00,  0.62501408E+02
  35,  57,  0.54977871E+01,  0.94039698E+01, -0.76182222E+00,  0.62501408E+02
  35,  58,  0.55959619E+01,  0.95255604E+01, -0.57781774E+00,  0.62501408E+02
  35,  59,  0.56941367E+01,  0.96330414E+01, -0.38523039E+00,  0.62501408E+02
  35,  60,  0.57923115E+01,  0.97258310E+01, -0.18515086E+00,  0.62501408E+02
  35,  61,  0.58904862E+01,  0.98032780E+01,  0.21351935E-01,  0.62501408E+02
  35,  62,  0.59886610E+01,  0.98646841E+01,  0.23317662E+00,  0.62501408E+02
  35,  63,  0.60868358E+01,  0.99094372E+01,  0.44913253E+00,  0.62501408E+02
  35,  64,  0.61850105E+01,  0.99370699E+01,  0.66793770E+00,  0.62501408E+02
  36,   1,  0.00000000E+00,  0.99877806E+01,  0.88825232E+00,  0.65658081E+02
  36,   2,  0.98174770E-01,  0.99789886E+01,  0.11179999E+01,  0.65658081E+02
  36,   3,  0.19634954E+00,  0.99510756E+01,  0.13462193E+01,  0.65658081E+02
  36,   4,  0.29452431E+00,  0.99045105E+01,  0.15713730E+01,  0.65658081E+02
  36,   5,  0.39269908E+00,  0.98394175E+01,  0.17918849E+01,  0.65658081E+02
  36,   6,  0.49087385E+00,  0.97562561E+01,  0.20062366E+01,  0.65658081E+02
  36,   7,  0.58904862E+00,  0.96556005E+01,  0.22129519E+01,  0.65658081E+02
  36,   8,  0.68722339E+00,  0.95382109E+01,  0.24106448E+01,  0.65658081E+02
  36,   9,  0.78539816E+00,  0.94049997E+01,  0.25980434E+01,  0.65658081E+02
  36,  10,  0.88357293E+00,  0.92570381E+01,  0.27740312E+01,  0.65658081E+02
  36,  11,  0.98174770E+00,  0.90954227E+01,  0.29375710E+01,  0.65658081E+02
  36,  12,  0.10799225E+01,  0.89212303E+01,  0.30876422E+01,  0.65658081E+02
  36,  13,  0.11780972E+01,  0.87354574E+01,  0.32231104E+01,  0.65658081E+02
  36,  14,  0.12762720E+01,  0.85389595E+01,  0.33424764E+01,  0.65658081E+02
  36,  15,  0.13744468E+01,  0.83325529E+01,  0.34437213E+01,  0.65658081E+02
  36,  16,  0.14726216E+01,  0.81171503E+01,  0.35240049E+01,  0.65658081E+02
  36,  17,  0.15707963E+01,  0.78940320E+01,  0.35791719E+01,  0.65658081E+02
  36,  18,  0.16689711E+01,  0.76655545E+01,  0.36035159E+01,  0.65658081E+02
  36,  19,  0.17671459E+01,  0.74362612E+01,  0.35902238E+01,  0.65658081E+02
  36,  20,  0.18653206E+01,  0.72137771E+01,  0.35335417E+01,  0.65658081E+02
  36,  21,  0.19634954E+01,  0.70076761E+01,  0.34324205E+01,  0.65658081E+02
  36,  22,  0.20616702E+01,  0.68257575E+01,  0.32922821E+01,  0.65658081E+02
  36,  23,  0.21598449E+01,  0.66712241E+01,  0.31222928E+01,  0.65658081E+02
  36,  24,  0.22580197E+01,  0.65433354E+01,  0.29313512E+01,  0.65658081E+02
  36,  25,  0.23561945E+01,  0.64395232E+01,  0.27262597E+01,  0.65658081E+02
  36,  26,  0.24543693E+01,  0.63568220E+01,  0.25117455E+01,  0.65658081E+02
  36,  27,  0.25525440E+01,  0.62924509E+01,  0.22910128E+01,  0.65658081E+02
  36,  28,  0.26507188E+01,  0.62439723E+01,  0.20662379E+01,  0.65658081E+02
  36,  29,  0.27488936E+01,  0.62093215E+01,  0.18389100E+01,  0.65658081E+02
  36,  30,  0.28470683E+01,  0.61868100E+01,  0.16100538E+01,  0.65658081E+02
  36,  31,  0.29452431E+01,  0.61751289E+01,  0.13803853E+01,  0.65658081E+02
  36,  32,  0.30434179E+01,  0.61733241E+01,  0.11504241E+01,  0.65658081E+02
  36,  33,  0.31415927E+01,  0.61807618E+01,  0.92057461E+00,  0.65658081E+02
  36,  34,  0.32397674E+01,  0.61971164E+01,  0.69118655E+00,  0.65658081E+02
  36,  35,  0.33379422E+01,  0.62223439E+01,  0.46260449E+00,  0.65658081E+02
  36,  36,  0.34361170E+01,  0.62566276E+01,  0.23520549E+00,  0.65658081E+02
  36,  37,  0.35342917E+01,  0.63003349E+01,  0.94300471E-02,  0.65658081E+02
  36,  38,  0.36324665E+01,  0.63539791E+01, -0.21419005E+00,  0.65658081E+02
  36,  39,  0.37306413E+01,  0.64182014E+01, -0.43500128E+00,  0.65658081E+02
  36,  40,  0.38288160E+01,  0.64937925E+01, -0.65217817E+00,  0.65658081E+02
  36,  41,  0.39269908E+01,  0.65817890E+01, -0.86462337E+00,  0.65658081E+02
  36,  42,  0.40251656E+01,  0.66836443E+01, -0.10707685E+01,  0.65658081E+02
  36,  43,  0.41233404E+01,  0.68014688E+01, -0.12681929E+01,  0.65658081E+02
  36,  44,  0.42215151E+01,  0.69382787E+01, -0.14529091E+01,  0.65658081E+02
  36,  45,  0.43196899E+01,  0.70979037E+01, -0.16181765E+01,  0.65658081E+02
  36,  46,  0.44178647E+01,  0.72835984E+01, -0.17532190E+01,  0.65658081E+02
  36,  47,  0.45160394E+01,  0.74941754E+01, -0.18443143E+01,  0.65658081E+02
  36,  48,  0.46142142E+01,  0.77204962E+01, -0.18819246E+01,  0.65658081E+02
  36,  49,  0.47123890E+01,  0.79496565E+01, -0.18680470E+01,  0.65658081E+02
  36,  50,  0.48105638E+01,  0.81726208E+01, -0.18126783E+01,  0.65658081E+02
  36,  51,  0.49087385E+01,  0.83855152E+01, -0.17260867E+01,  0.65658081E+02
  36,  52,  0.50069133E+01,  0.85871601E+01, -0.16157026E+01,  0.65658081E+02
  36,  53,  0.51050881E+01,  0.87772598E+01, -0.14863987E+01,  0.65658081E+02
  36,  54,  0.52032628E+01,  0.89556541E+01, -0.13413497E+01,  0.65658081E+02
  36,  55,  0.53014376E+01,  0.91220760E+01, -0.11826966E+01,  0.65658081E+02
  36,  56,  0.53996124E+01,  0.92761030E+01, -0.10119803E+01,  0.65658081E+02
  36,  57,  0.54977871E+01,  0.94171124E+01, -0.83036125E+00,  0.65658081E+02
  36,  58,  0.55959619E+01,  0.95443144E+01, -0.63881934E+00,  0.65658081E+02
  36,  59,  0.56941367E+01,  0.96569710E+01, -0.43837693E+00,  0.65658081E+02
  36,  60,  0.57923115E+01,  0.97544289E+01, -0.23012158E+00,  0.65658081E+02
  36,  61,  0.58904862E+01,  0.98359270E+01, -0.15120186E-01,  0.65658081E+02
  36,  62,  0.59886610E+01,  0.99006577E+01,  0.20550653E+00,  0.65658081E+02
  36,  63,  0.60868358E+01,  0.99479036E+01,  0.43052444E+00,  0.65658081E+02
  36,  64,  0.61850105E+01,  0.99771557E+01,  0.65857983E+00,  0.65658081E+02
  37,   1,  0.00000000E+00,  0.10028547E+02,  0.88825232E+00,  0.68822678E+02
  37,   2,  0.98174770E-01,  0.10019252E+02,  0.11279579E+01,  0.68822678E+02
  37,   3,  0.19634954E+00,  0.99897385E+01,  0.13660282E+01,  0.68822678E+02
  37,   4,  0.29452431E+00,  0.99405689E+01,  0.16008242E+01,  0.68822678E+02
  37,   5,  0.39269908E+00,  0.98718452E+01,  0.18306602E+01,  0.68822678E+02
